feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,response,joint_prob,feat_comb_id
2,3,1,3,2,2,1,1,1,1,5,3.12851762948968e-05,386
3,3,1,3,2,2,1,1,1,1,9,1.45411864296296e-05,387
1,1,2,3,2,2,1,1,1,1,6,9.85948322531214e-05,388
2,1,2,3,2,2,1,1,1,1,4,6.73096559582247e-05,389
3,1,2,3,2,2,1,1,1,1,5,3.12851762948968e-05,390
1,2,2,3,2,2,1,1,1,1,5,6.73096559582247e-05,391
2,2,2,3,2,2,1,1,1,1,9,4.59515948420424e-05,392
3,2,2,3,2,2,1,1,1,1,7,2.13580611161823e-05,393
1,3,2,3,2,2,1,1,1,1,7,3.12851762948968e-05,394
2,3,2,3,2,2,1,1,1,1,8,2.13580611161823e-05,395
3,3,2,3,2,2,1,1,1,1,12,9.92711517871451e-06,396
1,1,3,3,2,2,1,1,1,1,8,4.58263627245264e-05,397
2,1,3,3,2,2,1,1,1,1,6,3.12851762948968e-05,398
3,1,3,3,2,2,1,1,1,1,7,1.45411864296296e-05,399
1,2,3,3,2,2,1,1,1,1,7,3.12851762948968e-05,400
2,2,3,3,2,2,1,1,1,1,11,2.13580611161823e-05,401
3,2,3,3,2,2,1,1,1,1,9,9.92711517871451e-06,402
1,3,3,3,2,2,1,1,1,1,9,1.45411864296296e-05,403
2,3,3,3,2,2,1,1,1,1,10,9.92711517871451e-06,404
3,3,3,3,2,2,1,1,1,1,14,4.61407125091508e-06,405
1,1,1,1,3,2,1,1,1,1,-0.5,0.000211547411584662,406
2,1,1,1,3,2,1,1,1,1,-2.5,0.000144421194977648,407
3,1,1,1,3,2,1,1,1,1,-1.5,6.7126216607014e-05,408
1,2,1,1,3,2,1,1,1,1,-1.5,0.000144421194977648,409
2,2,1,1,3,2,1,1,1,1,2.5,9.85948322531214e-05,410
3,2,1,1,3,2,1,1,1,1,0.5,4.58263627245264e-05,411
1,3,1,1,3,2,1,1,1,1,0.5,6.7126216607014e-05,412
2,3,1,1,3,2,1,1,1,1,1.5,4.58263627245264e-05,413
3,3,1,1,3,2,1,1,1,1,5.5,2.12998538824876e-05,414
1,1,2,1,3,2,1,1,1,1,3.5,0.000144421194977648,415
2,1,2,1,3,2,1,1,1,1,1.5,9.85948322531214e-05,416
3,1,2,1,3,2,1,1,1,1,2.5,4.58263627245264e-05,417
1,2,2,1,3,2,1,1,1,1,2.5,9.85948322531214e-05,418
2,2,2,1,3,2,1,1,1,1,6.5,6.73096559582247e-05,419
3,2,2,1,3,2,1,1,1,1,4.5,3.12851762948968e-05,420
1,3,2,1,3,2,1,1,1,1,4.5,4.58263627245264e-05,421
2,3,2,1,3,2,1,1,1,1,5.5,3.12851762948968e-05,422
3,3,2,1,3,2,1,1,1,1,9.5,1.45411864296296e-05,423
1,1,3,1,3,2,1,1,1,1,6.5,6.7126216607014e-05,424
2,1,3,1,3,2,1,1,1,1,4.5,4.58263627245264e-05,425
3,1,3,1,3,2,1,1,1,1,5.5,2.12998538824876e-05,426
1,2,3,1,3,2,1,1,1,1,5.5,4.58263627245264e-05,427
2,2,3,1,3,2,1,1,1,1,9.5,3.12851762948968e-05,428
3,2,3,1,3,2,1,1,1,1,7.5,1.45411864296296e-05,429
1,3,3,1,3,2,1,1,1,1,7.5,2.12998538824876e-05,430
2,3,3,1,3,2,1,1,1,1,8.5,1.45411864296296e-05,431
3,3,3,1,3,2,1,1,1,1,12.5,6.758667452858e-06,432
1,1,1,2,3,2,1,1,1,1,-0.5,0.000144421194977648,433
2,1,1,2,3,2,1,1,1,1,-2.5,9.85948322531214e-05,434
3,1,1,2,3,2,1,1,1,1,-1.5,4.58263627245264e-05,435
1,2,1,2,3,2,1,1,1,1,-1.5,9.85948322531214e-05,436
2,2,1,2,3,2,1,1,1,1,2.5,6.73096559582247e-05,437
3,2,1,2,3,2,1,1,1,1,0.5,3.12851762948968e-05,438
1,3,1,2,3,2,1,1,1,1,0.5,4.58263627245264e-05,439
2,3,1,2,3,2,1,1,1,1,1.5,3.12851762948968e-05,440
3,3,1,2,3,2,1,1,1,1,5.5,1.45411864296296e-05,441
1,1,2,2,3,2,1,1,1,1,1.5,9.85948322531214e-05,442
2,1,2,2,3,2,1,1,1,1,-0.5,6.73096559582247e-05,443
3,1,2,2,3,2,1,1,1,1,0.5,3.12851762948968e-05,444
1,2,2,2,3,2,1,1,1,1,0.5,6.73096559582247e-05,445
2,2,2,2,3,2,1,1,1,1,4.5,4.59515948420424e-05,446
3,2,2,2,3,2,1,1,1,1,2.5,2.13580611161823e-05,447
1,3,2,2,3,2,1,1,1,1,2.5,3.12851762948968e-05,448
2,3,2,2,3,2,1,1,1,1,3.5,2.13580611161823e-05,449
3,3,2,2,3,2,1,1,1,1,7.5,9.92711517871451e-06,450
1,1,3,2,3,2,1,1,1,1,5.5,4.58263627245264e-05,451
2,1,3,2,3,2,1,1,1,1,3.5,3.12851762948968e-05,452
3,1,3,2,3,2,1,1,1,1,4.5,1.45411864296296e-05,453
1,2,3,2,3,2,1,1,1,1,4.5,3.12851762948968e-05,454
2,2,3,2,3,2,1,1,1,1,8.5,2.13580611161823e-05,455
3,2,3,2,3,2,1,1,1,1,6.5,9.92711517871451e-06,456
1,3,3,2,3,2,1,1,1,1,6.5,1.45411864296296e-05,457
2,3,3,2,3,2,1,1,1,1,7.5,9.92711517871451e-06,458
3,3,3,2,3,2,1,1,1,1,11.5,4.61407125091508e-06,459
1,1,1,3,3,2,1,1,1,1,-1.5,6.7126216607014e-05,460
2,1,1,3,3,2,1,1,1,1,-3.5,4.58263627245264e-05,461
3,1,1,3,3,2,1,1,1,1,-2.5,2.12998538824876e-05,462
1,2,1,3,3,2,1,1,1,1,-2.5,4.58263627245264e-05,463
2,2,1,3,3,2,1,1,1,1,1.5,3.12851762948968e-05,464
3,2,1,3,3,2,1,1,1,1,-0.5,1.45411864296296e-05,465
1,3,1,3,3,2,1,1,1,1,-0.5,2.12998538824876e-05,466
2,3,1,3,3,2,1,1,1,1,0.5,1.45411864296296e-05,467
3,3,1,3,3,2,1,1,1,1,4.5,6.758667452858e-06,468
1,1,2,3,3,2,1,1,1,1,1.5,4.58263627245264e-05,469
2,1,2,3,3,2,1,1,1,1,-0.5,3.12851762948968e-05,470
3,1,2,3,3,2,1,1,1,1,0.5,1.45411864296296e-05,471
1,2,2,3,3,2,1,1,1,1,0.5,3.12851762948968e-05,472
2,2,2,3,3,2,1,1,1,1,4.5,2.13580611161823e-05,473
3,2,2,3,3,2,1,1,1,1,2.5,9.92711517871451e-06,474
1,3,2,3,3,2,1,1,1,1,2.5,1.45411864296296e-05,475
2,3,2,3,3,2,1,1,1,1,3.5,9.92711517871451e-06,476
3,3,2,3,3,2,1,1,1,1,7.5,4.61407125091508e-06,477
1,1,3,3,3,2,1,1,1,1,3.5,2.12998538824876e-05,478
2,1,3,3,3,2,1,1,1,1,1.5,1.45411864296296e-05,479
3,1,3,3,3,2,1,1,1,1,2.5,6.758667452858e-06,480
1,2,3,3,3,2,1,1,1,1,2.5,1.45411864296296e-05,481
2,2,3,3,3,2,1,1,1,1,6.5,9.92711517871451e-06,482
3,2,3,3,3,2,1,1,1,1,4.5,4.61407125091508e-06,483
1,3,3,3,3,2,1,1,1,1,4.5,6.758667452858e-06,484
2,3,3,3,3,2,1,1,1,1,5.5,4.61407125091508e-06,485
3,3,3,3,3,2,1,1,1,1,9.5,2.14459620194292e-06,486
1,1,1,1,1,3,1,1,1,1,0.5,0.000309873542834877,487
2,1,1,1,1,3,1,1,1,1,-1.5,0.000211547411584662,488
3,1,1,1,1,3,1,1,1,1,-0.5,9.83261312502153e-05,489
1,2,1,1,1,3,1,1,1,1,-0.5,0.000211547411584662,490
2,2,1,1,1,3,1,1,1,1,3.5,0.000144421194977648,491
3,2,1,1,1,3,1,1,1,1,1.5,6.7126216607014e-05,492
1,3,1,1,1,3,1,1,1,1,1.5,9.83261312502153e-05,493
2,3,1,1,1,3,1,1,1,1,2.5,6.7126216607014e-05,494
3,3,1,1,1,3,1,1,1,1,6.5,3.11999146432014e-05,495
1,1,2,1,1,3,1,1,1,1,4.5,0.000211547411584662,496
2,1,2,1,1,3,1,1,1,1,2.5,0.000144421194977648,497
3,1,2,1,1,3,1,1,1,1,3.5,6.7126216607014e-05,498
1,2,2,1,1,3,1,1,1,1,3.5,0.000144421194977648,499
2,2,2,1,1,3,1,1,1,1,7.5,9.85948322531214e-05,500
3,2,2,1,1,3,1,1,1,1,5.5,4.58263627245264e-05,501
1,3,2,1,1,3,1,1,1,1,5.5,6.7126216607014e-05,502
2,3,2,1,1,3,1,1,1,1,6.5,4.58263627245264e-05,503
3,3,2,1,1,3,1,1,1,1,10.5,2.12998538824876e-05,504
1,1,3,1,1,3,1,1,1,1,7.5,9.83261312502153e-05,505
2,1,3,1,1,3,1,1,1,1,5.5,6.7126216607014e-05,506
3,1,3,1,1,3,1,1,1,1,6.5,3.11999146432014e-05,507
1,2,3,1,1,3,1,1,1,1,6.5,6.7126216607014e-05,508
2,2,3,1,1,3,1,1,1,1,10.5,4.58263627245264e-05,509
3,2,3,1,1,3,1,1,1,1,8.5,2.12998538824876e-05,510
1,3,3,1,1,3,1,1,1,1,8.5,3.11999146432014e-05,511
2,3,3,1,1,3,1,1,1,1,9.5,2.12998538824876e-05,512
3,3,3,1,1,3,1,1,1,1,13.5,9.9000607607138e-06,513
1,1,1,2,1,3,1,1,1,1,0.5,0.000211547411584662,514
2,1,1,2,1,3,1,1,1,1,-1.5,0.000144421194977648,515
3,1,1,2,1,3,1,1,1,1,-0.5,6.7126216607014e-05,516
1,2,1,2,1,3,1,1,1,1,-0.5,0.000144421194977648,517
2,2,1,2,1,3,1,1,1,1,3.5,9.85948322531214e-05,518
3,2,1,2,1,3,1,1,1,1,1.5,4.58263627245264e-05,519
1,3,1,2,1,3,1,1,1,1,1.5,6.7126216607014e-05,520
2,3,1,2,1,3,1,1,1,1,2.5,4.58263627245264e-05,521
3,3,1,2,1,3,1,1,1,1,6.5,2.12998538824876e-05,522
1,1,2,2,1,3,1,1,1,1,2.5,0.000144421194977648,523
2,1,2,2,1,3,1,1,1,1,0.5,9.85948322531214e-05,524
3,1,2,2,1,3,1,1,1,1,1.5,4.58263627245264e-05,525
1,2,2,2,1,3,1,1,1,1,1.5,9.85948322531214e-05,526
2,2,2,2,1,3,1,1,1,1,5.5,6.73096559582247e-05,527
3,2,2,2,1,3,1,1,1,1,3.5,3.12851762948968e-05,528
1,3,2,2,1,3,1,1,1,1,3.5,4.58263627245264e-05,529
2,3,2,2,1,3,1,1,1,1,4.5,3.12851762948968e-05,530
3,3,2,2,1,3,1,1,1,1,8.5,1.45411864296296e-05,531
1,1,3,2,1,3,1,1,1,1,6.5,6.7126216607014e-05,532
2,1,3,2,1,3,1,1,1,1,4.5,4.58263627245264e-05,533
3,1,3,2,1,3,1,1,1,1,5.5,2.12998538824876e-05,534
1,2,3,2,1,3,1,1,1,1,5.5,4.58263627245264e-05,535
2,2,3,2,1,3,1,1,1,1,9.5,3.12851762948968e-05,536
3,2,3,2,1,3,1,1,1,1,7.5,1.45411864296296e-05,537
1,3,3,2,1,3,1,1,1,1,7.5,2.12998538824876e-05,538
2,3,3,2,1,3,1,1,1,1,8.5,1.45411864296296e-05,539
3,3,3,2,1,3,1,1,1,1,12.5,6.758667452858e-06,540
1,1,1,3,1,3,1,1,1,1,-0.5,9.83261312502153e-05,541
2,1,1,3,1,3,1,1,1,1,-2.5,6.7126216607014e-05,542
3,1,1,3,1,3,1,1,1,1,-1.5,3.11999146432014e-05,543
1,2,1,3,1,3,1,1,1,1,-1.5,6.7126216607014e-05,544
2,2,1,3,1,3,1,1,1,1,2.5,4.58263627245264e-05,545
3,2,1,3,1,3,1,1,1,1,0.5,2.12998538824876e-05,546
1,3,1,3,1,3,1,1,1,1,0.5,3.11999146432014e-05,547
2,3,1,3,1,3,1,1,1,1,1.5,2.12998538824876e-05,548
3,3,1,3,1,3,1,1,1,1,5.5,9.9000607607138e-06,549
1,1,2,3,1,3,1,1,1,1,2.5,6.7126216607014e-05,550
2,1,2,3,1,3,1,1,1,1,0.5,4.58263627245264e-05,551
3,1,2,3,1,3,1,1,1,1,1.5,2.12998538824876e-05,552
1,2,2,3,1,3,1,1,1,1,1.5,4.58263627245264e-05,553
2,2,2,3,1,3,1,1,1,1,5.5,3.12851762948968e-05,554
3,2,2,3,1,3,1,1,1,1,3.5,1.45411864296296e-05,555
1,3,2,3,1,3,1,1,1,1,3.5,2.12998538824876e-05,556
2,3,2,3,1,3,1,1,1,1,4.5,1.45411864296296e-05,557
3,3,2,3,1,3,1,1,1,1,8.5,6.758667452858e-06,558
1,1,3,3,1,3,1,1,1,1,4.5,3.11999146432014e-05,559
2,1,3,3,1,3,1,1,1,1,2.5,2.12998538824876e-05,560
3,1,3,3,1,3,1,1,1,1,3.5,9.9000607607138e-06,561
1,2,3,3,1,3,1,1,1,1,3.5,2.12998538824876e-05,562
2,2,3,3,1,3,1,1,1,1,7.5,1.45411864296296e-05,563
3,2,3,3,1,3,1,1,1,1,5.5,6.758667452858e-06,564
1,3,3,3,1,3,1,1,1,1,5.5,9.9000607607138e-06,565
2,3,3,3,1,3,1,1,1,1,6.5,6.758667452858e-06,566
3,3,3,3,1,3,1,1,1,1,10.5,3.14139330785581e-06,567
1,1,1,1,2,3,1,1,1,1,-1.5,0.000211547411584662,568
2,1,1,1,2,3,1,1,1,1,-3.5,0.000144421194977648,569
3,1,1,1,2,3,1,1,1,1,-2.5,6.7126216607014e-05,570
1,2,1,1,2,3,1,1,1,1,-2.5,0.000144421194977648,571
2,2,1,1,2,3,1,1,1,1,1.5,9.85948322531214e-05,572
3,2,1,1,2,3,1,1,1,1,-0.5,4.58263627245264e-05,573
1,3,1,1,2,3,1,1,1,1,-0.5,6.7126216607014e-05,574
2,3,1,1,2,3,1,1,1,1,0.5,4.58263627245264e-05,575
3,3,1,1,2,3,1,1,1,1,4.5,2.12998538824876e-05,576
1,1,2,1,2,3,1,1,1,1,2.5,0.000144421194977648,577
2,1,2,1,2,3,1,1,1,1,0.5,9.85948322531214e-05,578
3,1,2,1,2,3,1,1,1,1,1.5,4.58263627245264e-05,579
1,2,2,1,2,3,1,1,1,1,1.5,9.85948322531214e-05,580
2,2,2,1,2,3,1,1,1,1,5.5,6.73096559582247e-05,581
3,2,2,1,2,3,1,1,1,1,3.5,3.12851762948968e-05,582
1,3,2,1,2,3,1,1,1,1,3.5,4.58263627245264e-05,583
2,3,2,1,2,3,1,1,1,1,4.5,3.12851762948968e-05,584
3,3,2,1,2,3,1,1,1,1,8.5,1.45411864296296e-05,585
1,1,3,1,2,3,1,1,1,1,5.5,6.7126216607014e-05,586
2,1,3,1,2,3,1,1,1,1,3.5,4.58263627245264e-05,587
3,1,3,1,2,3,1,1,1,1,4.5,2.12998538824876e-05,588
1,2,3,1,2,3,1,1,1,1,4.5,4.58263627245264e-05,589
2,2,3,1,2,3,1,1,1,1,8.5,3.12851762948968e-05,590
3,2,3,1,2,3,1,1,1,1,6.5,1.45411864296296e-05,591
1,3,3,1,2,3,1,1,1,1,6.5,2.12998538824876e-05,592
2,3,3,1,2,3,1,1,1,1,7.5,1.45411864296296e-05,593
3,3,3,1,2,3,1,1,1,1,11.5,6.758667452858e-06,594
1,1,1,2,2,3,1,1,1,1,-1.5,0.000144421194977648,595
2,1,1,2,2,3,1,1,1,1,-3.5,9.85948322531214e-05,596
3,1,1,2,2,3,1,1,1,1,-2.5,4.58263627245264e-05,597
1,2,1,2,2,3,1,1,1,1,-2.5,9.85948322531214e-05,598
2,2,1,2,2,3,1,1,1,1,1.5,6.73096559582247e-05,599
3,2,1,2,2,3,1,1,1,1,-0.5,3.12851762948968e-05,600
1,3,1,2,2,3,1,1,1,1,-0.5,4.58263627245264e-05,601
2,3,1,2,2,3,1,1,1,1,0.5,3.12851762948968e-05,602
3,3,1,2,2,3,1,1,1,1,4.5,1.45411864296296e-05,603
1,1,2,2,2,3,1,1,1,1,0.5,9.85948322531214e-05,604
2,1,2,2,2,3,1,1,1,1,-1.5,6.73096559582247e-05,605
3,1,2,2,2,3,1,1,1,1,-0.5,3.12851762948968e-05,606
1,2,2,2,2,3,1,1,1,1,-0.5,6.73096559582247e-05,607
2,2,2,2,2,3,1,1,1,1,3.5,4.59515948420424e-05,608
3,2,2,2,2,3,1,1,1,1,1.5,2.13580611161823e-05,609
1,3,2,2,2,3,1,1,1,1,1.5,3.12851762948968e-05,610
2,3,2,2,2,3,1,1,1,1,2.5,2.13580611161823e-05,611
3,3,2,2,2,3,1,1,1,1,6.5,9.92711517871451e-06,612
1,1,3,2,2,3,1,1,1,1,4.5,4.58263627245264e-05,613
2,1,3,2,2,3,1,1,1,1,2.5,3.12851762948968e-05,614
3,1,3,2,2,3,1,1,1,1,3.5,1.45411864296296e-05,615
1,2,3,2,2,3,1,1,1,1,3.5,3.12851762948968e-05,616
2,2,3,2,2,3,1,1,1,1,7.5,2.13580611161823e-05,617
3,2,3,2,2,3,1,1,1,1,5.5,9.92711517871451e-06,618
1,3,3,2,2,3,1,1,1,1,5.5,1.45411864296296e-05,619
2,3,3,2,2,3,1,1,1,1,6.5,9.92711517871451e-06,620
3,3,3,2,2,3,1,1,1,1,10.5,4.61407125091508e-06,621
1,1,1,3,2,3,1,1,1,1,-2.5,6.7126216607014e-05,622
2,1,1,3,2,3,1,1,1,1,-4.5,4.58263627245264e-05,623
3,1,1,3,2,3,1,1,1,1,-3.5,2.12998538824876e-05,624
1,2,1,3,2,3,1,1,1,1,-3.5,4.58263627245264e-05,625
2,2,1,3,2,3,1,1,1,1,0.5,3.12851762948968e-05,626
3,2,1,3,2,3,1,1,1,1,-1.5,1.45411864296296e-05,627
1,3,1,3,2,3,1,1,1,1,-1.5,2.12998538824876e-05,628
2,3,1,3,2,3,1,1,1,1,-0.5,1.45411864296296e-05,629
3,3,1,3,2,3,1,1,1,1,3.5,6.758667452858e-06,630
1,1,2,3,2,3,1,1,1,1,0.5,4.58263627245264e-05,631
2,1,2,3,2,3,1,1,1,1,-1.5,3.12851762948968e-05,632
3,1,2,3,2,3,1,1,1,1,-0.5,1.45411864296296e-05,633
1,2,2,3,2,3,1,1,1,1,-0.5,3.12851762948968e-05,634
2,2,2,3,2,3,1,1,1,1,3.5,2.13580611161823e-05,635
3,2,2,3,2,3,1,1,1,1,1.5,9.92711517871451e-06,636
1,3,2,3,2,3,1,1,1,1,1.5,1.45411864296296e-05,637
2,3,2,3,2,3,1,1,1,1,2.5,9.92711517871451e-06,638
3,3,2,3,2,3,1,1,1,1,6.5,4.61407125091508e-06,639
1,1,3,3,2,3,1,1,1,1,2.5,2.12998538824876e-05,640
2,1,3,3,2,3,1,1,1,1,0.5,1.45411864296296e-05,641
3,1,3,3,2,3,1,1,1,1,1.5,6.758667452858e-06,642
1,2,3,3,2,3,1,1,1,1,1.5,1.45411864296296e-05,643
2,2,3,3,2,3,1,1,1,1,5.5,9.92711517871451e-06,644
3,2,3,3,2,3,1,1,1,1,3.5,4.61407125091508e-06,645
1,3,3,3,2,3,1,1,1,1,3.5,6.758667452858e-06,646
2,3,3,3,2,3,1,1,1,1,4.5,4.61407125091508e-06,647
3,3,3,3,2,3,1,1,1,1,8.5,2.14459620194292e-06,648
1,1,1,1,3,3,1,1,1,1,-1,9.83261312502153e-05,649
2,1,1,1,3,3,1,1,1,1,-3,6.7126216607014e-05,650
3,1,1,1,3,3,1,1,1,1,-2,3.11999146432014e-05,651
1,2,1,1,3,3,1,1,1,1,-2,6.7126216607014e-05,652
2,2,1,1,3,3,1,1,1,1,2,4.58263627245264e-05,653
3,2,1,1,3,3,1,1,1,1,0,2.12998538824876e-05,654
1,3,1,1,3,3,1,1,1,1,0,3.11999146432014e-05,655
2,3,1,1,3,3,1,1,1,1,1,2.12998538824876e-05,656
3,3,1,1,3,3,1,1,1,1,5,9.9000607607138e-06,657
1,1,2,1,3,3,1,1,1,1,3,6.7126216607014e-05,658
2,1,2,1,3,3,1,1,1,1,1,4.58263627245264e-05,659
3,1,2,1,3,3,1,1,1,1,2,2.12998538824876e-05,660
1,2,2,1,3,3,1,1,1,1,2,4.58263627245264e-05,661
2,2,2,1,3,3,1,1,1,1,6,3.12851762948968e-05,662
3,2,2,1,3,3,1,1,1,1,4,1.45411864296296e-05,663
1,3,2,1,3,3,1,1,1,1,4,2.12998538824876e-05,664
2,3,2,1,3,3,1,1,1,1,5,1.45411864296296e-05,665
3,3,2,1,3,3,1,1,1,1,9,6.758667452858e-06,666
1,1,3,1,3,3,1,1,1,1,6,3.11999146432014e-05,667
2,1,3,1,3,3,1,1,1,1,4,2.12998538824876e-05,668
3,1,3,1,3,3,1,1,1,1,5,9.9000607607138e-06,669
1,2,3,1,3,3,1,1,1,1,5,2.12998538824876e-05,670
2,2,3,1,3,3,1,1,1,1,9,1.45411864296296e-05,671
3,2,3,1,3,3,1,1,1,1,7,6.758667452858e-06,672
1,3,3,1,3,3,1,1,1,1,7,9.9000607607138e-06,673
2,3,3,1,3,3,1,1,1,1,8,6.758667452858e-06,674
3,3,3,1,3,3,1,1,1,1,12,3.14139330785581e-06,675
1,1,1,2,3,3,1,1,1,1,-1,6.7126216607014e-05,676
2,1,1,2,3,3,1,1,1,1,-3,4.58263627245264e-05,677
3,1,1,2,3,3,1,1,1,1,-2,2.12998538824876e-05,678
1,2,1,2,3,3,1,1,1,1,-2,4.58263627245264e-05,679
2,2,1,2,3,3,1,1,1,1,2,3.12851762948968e-05,680
3,2,1,2,3,3,1,1,1,1,0,1.45411864296296e-05,681
1,3,1,2,3,3,1,1,1,1,0,2.12998538824876e-05,682
2,3,1,2,3,3,1,1,1,1,1,1.45411864296296e-05,683
3,3,1,2,3,3,1,1,1,1,5,6.758667452858e-06,684
1,1,2,2,3,3,1,1,1,1,1,4.58263627245264e-05,685
2,1,2,2,3,3,1,1,1,1,-1,3.12851762948968e-05,686
3,1,2,2,3,3,1,1,1,1,0,1.45411864296296e-05,687
1,2,2,2,3,3,1,1,1,1,0,3.12851762948968e-05,688
2,2,2,2,3,3,1,1,1,1,4,2.13580611161823e-05,689
3,2,2,2,3,3,1,1,1,1,2,9.92711517871451e-06,690
1,3,2,2,3,3,1,1,1,1,2,1.45411864296296e-05,691
2,3,2,2,3,3,1,1,1,1,3,9.92711517871451e-06,692
3,3,2,2,3,3,1,1,1,1,7,4.61407125091508e-06,693
1,1,3,2,3,3,1,1,1,1,5,2.12998538824876e-05,694
2,1,3,2,3,3,1,1,1,1,3,1.45411864296296e-05,695
3,1,3,2,3,3,1,1,1,1,4,6.758667452858e-06,696
1,2,3,2,3,3,1,1,1,1,4,1.45411864296296e-05,697
2,2,3,2,3,3,1,1,1,1,8,9.92711517871451e-06,698
3,2,3,2,3,3,1,1,1,1,6,4.61407125091508e-06,699
1,3,3,2,3,3,1,1,1,1,6,6.758667452858e-06,700
2,3,3,2,3,3,1,1,1,1,7,4.61407125091508e-06,701
3,3,3,2,3,3,1,1,1,1,11,2.14459620194292e-06,702
1,1,1,3,3,3,1,1,1,1,-2,3.11999146432014e-05,703
2,1,1,3,3,3,1,1,1,1,-4,2.12998538824876e-05,704
3,1,1,3,3,3,1,1,1,1,-3,9.9000607607138e-06,705
1,2,1,3,3,3,1,1,1,1,-3,2.12998538824876e-05,706
2,2,1,3,3,3,1,1,1,1,1,1.45411864296296e-05,707
3,2,1,3,3,3,1,1,1,1,-1,6.758667452858e-06,708
1,3,1,3,3,3,1,1,1,1,-1,9.9000607607138e-06,709
2,3,1,3,3,3,1,1,1,1,0,6.758667452858e-06,710
3,3,1,3,3,3,1,1,1,1,4,3.14139330785581e-06,711
1,1,2,3,3,3,1,1,1,1,1,2.12998538824876e-05,712
2,1,2,3,3,3,1,1,1,1,-1,1.45411864296296e-05,713
3,1,2,3,3,3,1,1,1,1,0,6.758667452858e-06,714
1,2,2,3,3,3,1,1,1,1,0,1.45411864296296e-05,715
2,2,2,3,3,3,1,1,1,1,4,9.92711517871451e-06,716
3,2,2,3,3,3,1,1,1,1,2,4.61407125091508e-06,717
1,3,2,3,3,3,1,1,1,1,2,6.758667452858e-06,718
2,3,2,3,3,3,1,1,1,1,3,4.61407125091508e-06,719
3,3,2,3,3,3,1,1,1,1,7,2.14459620194292e-06,720
1,1,3,3,3,3,1,1,1,1,3,9.9000607607138e-06,721
2,1,3,3,3,3,1,1,1,1,1,6.758667452858e-06,722
3,1,3,3,3,3,1,1,1,1,2,3.14139330785581e-06,723
1,2,3,3,3,3,1,1,1,1,2,6.758667452858e-06,724
2,2,3,3,3,3,1,1,1,1,6,4.61407125091508e-06,725
3,2,3,3,3,3,1,1,1,1,4,2.14459620194292e-06,726
1,3,3,3,3,3,1,1,1,1,4,3.14139330785581e-06,727
2,3,3,3,3,3,1,1,1,1,5,2.14459620194292e-06,728
3,3,3,3,3,3,1,1,1,1,9,9.96797105912886e-07,729
1,1,1,1,1,1,2,1,1,1,11,0.000666688957165123,730
2,1,1,1,1,1,2,1,1,1,9,0.000455141545580461,731
3,1,1,1,1,1,2,1,1,1,10,0.000211547411584662,732
1,2,1,1,1,1,2,1,1,1,10,0.000455141545580461,733
2,2,1,1,1,1,2,1,1,1,14,0.000310720350602813,734
3,2,1,1,1,1,2,1,1,1,12,0.000144421194977648,735
1,3,1,1,1,1,2,1,1,1,12,0.000211547411584662,736
2,3,1,1,1,1,2,1,1,1,13,0.000144421194977648,737
3,3,1,1,1,1,2,1,1,1,17,6.7126216607014e-05,738
1,1,2,1,1,1,2,1,1,1,15,0.000455141545580461,739
2,1,2,1,1,1,2,1,1,1,13,0.000310720350602813,740
3,1,2,1,1,1,2,1,1,1,14,0.000144421194977648,741
1,2,2,1,1,1,2,1,1,1,14,0.000310720350602813,742
2,2,2,1,1,1,2,1,1,1,18,0.000212125518349692,743
3,2,2,1,1,1,2,1,1,1,16,9.85948322531214e-05,744
1,3,2,1,1,1,2,1,1,1,16,0.000144421194977648,745
2,3,2,1,1,1,2,1,1,1,17,9.85948322531214e-05,746
3,3,2,1,1,1,2,1,1,1,21,4.58263627245264e-05,747
1,1,3,1,1,1,2,1,1,1,18,0.000211547411584662,748
2,1,3,1,1,1,2,1,1,1,16,0.000144421194977648,749
3,1,3,1,1,1,2,1,1,1,17,6.7126216607014e-05,750
1,2,3,1,1,1,2,1,1,1,17,0.000144421194977648,751
2,2,3,1,1,1,2,1,1,1,21,9.85948322531214e-05,752
3,2,3,1,1,1,2,1,1,1,19,4.58263627245264e-05,753
1,3,3,1,1,1,2,1,1,1,19,6.7126216607014e-05,754
2,3,3,1,1,1,2,1,1,1,20,4.58263627245264e-05,755
3,3,3,1,1,1,2,1,1,1,24,2.12998538824876e-05,756
1,1,1,2,1,1,2,1,1,1,11,0.000455141545580461,757
2,1,1,2,1,1,2,1,1,1,9,0.000310720350602813,758
3,1,1,2,1,1,2,1,1,1,10,0.000144421194977648,759
1,2,1,2,1,1,2,1,1,1,10,0.000310720350602813,760
2,2,1,2,1,1,2,1,1,1,14,0.000212125518349692,761
3,2,1,2,1,1,2,1,1,1,12,9.85948322531214e-05,762
1,3,1,2,1,1,2,1,1,1,12,0.000144421194977648,763
2,3,1,2,1,1,2,1,1,1,13,9.85948322531214e-05,764
3,3,1,2,1,1,2,1,1,1,17,4.58263627245264e-05,765
1,1,2,2,1,1,2,1,1,1,13,0.000310720350602813,766
2,1,2,2,1,1,2,1,1,1,11,0.000212125518349692,767
3,1,2,2,1,1,2,1,1,1,12,9.85948322531214e-05,768
1,2,2,2,1,1,2,1,1,1,12,0.000212125518349692,769
2,2,2,2,1,1,2,1,1,1,16,0.000144815862391467,770
