rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
Gaussian,0.823568573366138,0.491568717709908,0.848489190771622,0.721208827282556,0.209133565219465,0.179237213677213,0.114541918949282,0.167637565948654,0.0322606537950925,0.0309701959149536,0.0276591781206384,0.0302966759435615,0.0246523767172458,0.0258821194990522,0.0226100975481933,0.0244143381897842,,,,,,,2.57400000000007,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1236,tGkVE,2019-01-17T14:32:47.114688Z
copula,0.797303103823253,0.487966909502186,0.832911673023928,0.706060562116456,0.171019944839101,0.164626722958835,0.120440219421721,0.152028962406552,0.0370633198271878,0.0311895937170298,0.030502944451603,0.0329186193319402,0.0268379780962749,0.0299194049604571,0.023269860650651,0.0268861621624763,,,,,,,7.5630000000001,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1236,tGkVE,2019-01-17T14:32:47.114688Z
empirical_sigma.01,0.660069873163926,-0.229744959904541,0.659172949070662,0.363165954110016,0.0947941452290014,0.363192591754545,0.15557130179952,0.204519346261022,0.071944032952794,0.0722516364575459,0.0720981476226682,0.0720979390110027,0.0597605495298859,0.0556550882300916,0.0589255427677544,0.0579460847014083,0.1,0.1,0.1,0.1,0.1,0.1,2.003,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1237,T7BN0,2019-01-17T14:32:47.117564Z
empirical_AIC_each_k,0.816813947244894,0.550469848534004,0.812743903578571,0.726675899785823,0.0535105957721133,0.100414124946584,0.0797478594781581,0.0778908600656185,0.0387701541448281,0.0264114024772648,0.0396119311721998,0.0349311625980976,0.0286635610659928,0.0183800361684315,0.0311194772657469,0.0272226212839259,0.361703473253523,0.361703473253523,0.361703473253523,0.261287590307583,0.261287590307583,0.261287590307583,1826.086,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1237,T7BN0,2019-01-17T14:32:47.117564Z
empirical_AIC_full,0.822689926481088,0.606626485157174,0.82214022222591,0.750485544621391,0.0560668276825609,0.103143763552704,0.0781115450881056,0.0791073787744569,0.0375265407948337,0.0231120119318539,0.0376242451387755,0.0327542659551543,0.0285601922833323,0.0169399651938766,0.029031327796334,0.0262829644250558,0.310318148251437,0.764741700577443,0.283801032607664,0.236371024856074,0.421617748143028,0.231452474674034,2128.977,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1237,T7BN0,2019-01-17T14:32:47.117564Z
empirical_independence,0,0,0,0,0.285300594033963,0.249704571215936,0.34733141507179,0.294112193440563,0.21164359164755,0.0587533503395326,0.211538806635439,0.16064524954084,0.157640884311911,0.0478517330268357,0.161731160206981,0.151179725449414,Inf,Inf,Inf,Inf,Inf,Inf,3.154,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1237,T7BN0,2019-01-17T14:32:47.117564Z
Gaussian,0.887259190200323,0.561534191272943,0.874409481642587,0.774400954371951,0.0387958801395949,0.135404215393244,0.0422363984960454,0.072145498009628,0.023860869911257,0.0257613352720472,0.0265672683780534,0.0253964911871192,0.0207279012991075,0.018494024626305,0.0204264480208869,0.0198732390512035,,,,,,,2.74699999999984,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1237,T7BN0,2019-01-17T14:32:47.117564Z
copula,0.883379285925557,0.547532017702368,0.850825355265172,0.760578886297699,0.0432487813539344,0.146450000144522,0.0515561118140805,0.0804182977708456,0.0246820267872172,0.0265840098813542,0.0315562263274711,0.0276074209986808,0.0220434055830689,0.0193659104469093,0.0263655134533895,0.0228835058880098,,,,,,,7.61200000000008,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,0.5,0.2,0.5,0.1,2000,100,1,1000,1237,T7BN0,2019-01-17T14:32:47.117564Z
empirical_sigma.01,0.747561922359116,0.692415404265984,0.791488982717122,0.743822103114074,0.274856678002794,0.384370888229128,0.103455065460356,0.254227543897426,0.0788467553704158,0.0883921075925565,0.0659276985091353,0.0777221871573692,0.0705895204145394,0.0996566001523462,0.0597985246046872,0.0787857301021247,0.1,0.1,0.1,0.1,0.1,0.1,2.89499999999998,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1238,WUxbA,2019-01-17T15:37:01.205029Z
empirical_AIC_each_k,0.842547874840068,0.817358168432044,0.846275018636641,0.835393687302918,0.0780388728362049,0.287730925262618,0.0811693858283497,0.148979727975724,0.0491787503337675,0.0524866870797943,0.0486052696721374,0.0500902356952331,0.0477958802041284,0.041500987963532,0.0409285493008455,0.043407857972936,0.339860787426299,0.339860787426299,0.339860787426299,0.196797367645326,0.196797367645326,0.196797367645326,1673.784,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1238,WUxbA,2019-01-17T15:37:01.205029Z
empirical_AIC_full,0.845446153904249,0.820451712544702,0.845365787797593,0.837087884748848,0.081086357804851,0.285796316532836,0.0820079878284015,0.149630220722029,0.0482734990242015,0.0515976799973823,0.0488927532661128,0.0495879774292322,0.0457551684364893,0.0400143234490904,0.0395959749462856,0.0417675828382817,0.297443140281859,0.410189374143459,0.306432157931828,0.193997237739877,0.196813259844773,0.19945167656592,2003.164,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1238,WUxbA,2019-01-17T15:37:01.205029Z
empirical_independence,0,0,0,0,1.49352889383496,1.70263883929718,0.605172233823412,1.26711332231852,0.312340975288927,0.287374949261093,0.316183285508093,0.305299736686038,0.212593232052321,0.145162418191899,0.247376429415852,0.205832842368538,Inf,Inf,Inf,Inf,Inf,Inf,3.29299999999967,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1238,WUxbA,2019-01-17T15:37:01.205029Z
Gaussian,0.727696177679777,0.609415684034482,0.685609637251192,0.67424049965515,0.301143295447879,0.761102901438091,0.195304184628302,0.419183460504757,0.0850516414384011,0.112244147982769,0.0994049778259996,0.0989002557490567,0.0688532461910369,0.0808802399799727,0.0603633610367649,0.0711749345880474,,,,,,,2.85999999999967,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1238,WUxbA,2019-01-17T15:37:01.205029Z
copula,0.682764654556153,0.57972444709117,0.661953573402559,0.641480891683294,0.407863840353005,0.876022905014806,0.229142780574244,0.504343175314018,0.0990855971920508,0.120776665692853,0.10688462981585,0.108915630900251,0.0749062674229345,0.0885624976065999,0.0642409698661383,0.0768240706044035,,,,,,,7.63800000000083,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1238,WUxbA,2019-01-17T15:37:01.205029Z
empirical_sigma.01,0.746927766470314,0.73352070180144,0.754458685895802,0.744969051389185,0.201966926898173,1.32487714729789,1.22229049662911,0.916378190275057,0.0670565177488203,0.0773440334019796,0.0619279577918193,0.0687761696475398,0.077401246146222,0.0725609252938079,0.0669320751674505,0.0724669167593741,0.1,0.1,0.1,0.1,0.1,0.1,2.93100000000004,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1235,AFmTO,2019-01-17T15:38:08.506731Z
empirical_AIC_each_k,0.828358874288681,0.865267123808257,0.856671324351312,0.85009910748275,0.115605677823012,1.77029316324822,0.22138337679053,0.702427405953921,0.0454797273970337,0.0391054169947347,0.0361489153396104,0.0402446865771263,0.054224688238221,0.0348011773984943,0.0434354454019319,0.0448825104778473,0.347366012699471,0.347366012699471,0.347366012699471,0.19004344051092,0.19004344051092,0.19004344051092,1623.701,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1235,AFmTO,2019-01-17T15:38:08.506731Z
empirical_AIC_full,0.82495207347837,0.857632189915653,0.857546238969285,0.846710167454436,0.116004358443238,1.93335131423759,0.30372826282355,0.784361311834792,0.0463824269773751,0.0413214112051799,0.0359282531845227,0.0412106971223592,0.0521005621600083,0.0328476559839463,0.040901758692661,0.0427577382422689,0.324414255434585,0.43894960414453,0.296555059132943,0.170716752242829,0.212488345154385,0.196309563743235,2010.706,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1235,AFmTO,2019-01-17T15:38:08.506731Z
empirical_independence,0,0,0,0,0.763714008614974,9.42246663477949,3.52593263561953,4.570704426338,0.264969873674246,0.290244059950762,0.252209930608824,0.269141288077944,0.191775977148062,0.157591071692318,0.182914077816284,0.178125903750271,Inf,Inf,Inf,Inf,Inf,Inf,3.05499999999938,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1235,AFmTO,2019-01-17T15:38:08.506731Z
Gaussian,0.614287543493796,0.610548726372798,0.649509309409476,0.62478185975869,0.258565465582755,5.59188535757535,0.486345660380241,2.11226549451278,0.102202180875032,0.113035918810554,0.0883972327528749,0.101211777479487,0.0753181280244843,0.0779513282850008,0.0603253423230907,0.072091304336933,,,,,,,3.00200000000041,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1235,AFmTO,2019-01-17T15:38:08.506731Z
copula,0.598555759889778,0.611851231918611,0.621079247649026,0.610495413152472,0.207977313405285,4.2117492123839,0.770275737537872,1.73000075444235,0.106370629589259,0.112657874312829,0.0955675766566825,0.104865360186257,0.0820581995495192,0.0777543747067424,0.0625883529458931,0.0746879008762708,,,,,,,7.94399999999951,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1235,AFmTO,2019-01-17T15:38:08.506731Z
empirical_sigma.01,0.763842260522585,0.766918103069647,0.796579156479168,0.7757798400238,0.141278125065402,0.235509763979615,0.471489536065884,0.282759141703634,0.0585507955157735,0.0712590648579655,0.053146662987445,0.0609855077870614,0.0502330843668963,0.0519420203484776,0.0508314568768533,0.0514018947542287,0.1,0.1,0.1,0.1,0.1,0.1,2.89399999999978,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1236,0zeL5,2019-01-17T15:40:41.029224Z
empirical_AIC_each_k,0.814367049097949,0.848085645370519,0.858695072616278,0.840382589028249,0.145025818941753,0.169075033263288,0.645499841055189,0.31986689775341,0.0460241403618919,0.0464440824961743,0.0369179737147191,0.0431287321909284,0.0399783516111314,0.0391593088774256,0.0280656645815854,0.0362919969558629,0.365131518618766,0.365131518618766,0.365131518618766,0.198062077245548,0.198062077245548,0.198062077245548,1656.828,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1236,0zeL5,2019-01-17T15:40:41.029224Z
empirical_AIC_full,0.813088674602925,0.843696045598088,0.860606660070456,0.83913046009049,0.15005905884411,0.176795384997724,0.688475524919464,0.338443322920432,0.046341088871885,0.0477860948060263,0.0364185436050027,0.043515242427638,0.0397514499123186,0.0394922537785849,0.0277854725890236,0.0363433947586637,0.361531406008993,0.472592052158481,0.321524141575009,0.189923710904256,0.203189098874857,0.202760426081425,1977.387,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1236,0zeL5,2019-01-17T15:40:41.029224Z
empirical_independence,0,0,0,0,1.13885862745883,0.953692598323122,2.44298410449582,1.51184511009259,0.24793087724052,0.30572543726662,0.261264588562196,0.271640301023112,0.194720960630693,0.163399463919961,0.195534701512513,0.186189164555487,Inf,Inf,Inf,Inf,Inf,Inf,3.19599999999991,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1236,0zeL5,2019-01-17T15:40:41.029224Z
Gaussian,0.629774484979208,0.582218920680972,0.647739296616514,0.619910900758898,0.231288371164857,0.454211703329676,0.462800401594649,0.382766825363061,0.0917903367159282,0.12772630315653,0.0920332477361162,0.103849962536192,0.0597703897067427,0.0939127427798888,0.0680037486796605,0.0769432649773431,,,,,,,2.79999999999927,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1236,0zeL5,2019-01-17T15:40:41.029224Z
copula,0.598457331569907,0.54387867132732,0.599581395931672,0.580639132942966,0.330998426814785,0.543148664720658,1.57368012203432,0.815942404523253,0.0995548260333721,0.139447892655087,0.104615201844561,0.11453930684434,0.0570315693265031,0.0938080012323648,0.0737144169657295,0.0781366457505048,,,,,,,8.01400000000012,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1236,0zeL5,2019-01-17T15:40:41.029224Z
empirical_sigma.01,0.702682214577615,0.733136947702847,0.707862733132567,0.714560631804343,0.397171876846198,0.393325736425588,0.192736611900254,0.327744741724013,0.0799828803243415,0.0804573409366914,0.0853445529229057,0.0819282580613128,0.0900426276464339,0.0796185182421308,0.10227309195517,0.0908435423259186,0.1,0.1,0.1,0.1,0.1,0.1,2.71399999999994,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1239,RUXDO,2019-01-17T15:40:27.979743Z
empirical_AIC_each_k,0.799539462329187,0.813535410428793,0.821257324964789,0.81144406590759,0.387062574426679,0.27666988779007,0.113681065490838,0.259137842569196,0.0539268485788694,0.0562177676025586,0.0522176230807506,0.0541207464207262,0.0583747516109328,0.0466453692284698,0.077315724073305,0.0618920438500342,0.332644521234943,0.332644521234943,0.332644521234943,0.181091489602534,0.181091489602534,0.181091489602534,1829.313,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1239,RUXDO,2019-01-17T15:40:27.979743Z
empirical_AIC_full,0.79143325296131,0.818816045718376,0.822477200916323,0.81090883319867,0.396871365018133,0.259469335558874,0.118518828818844,0.258286509798617,0.0561075387546484,0.0546256930527136,0.0518612503083842,0.0541981607052487,0.061425532008336,0.0396436158076941,0.0723701088806156,0.0592190342877232,0.254623013561611,0.473227679868756,0.316461813652373,0.184339569861766,0.180103386490673,0.17915602282979,1889.311,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1239,RUXDO,2019-01-17T15:40:27.979743Z
empirical_independence,0,0,0,0,1.89999794637445,1.09841354285456,0.679093252697517,1.22583491397551,0.26901478568029,0.301492995167805,0.292138534183088,0.287548771677061,0.202202473013408,0.158840182836522,0.203119176132536,0.189046830194499,Inf,Inf,Inf,Inf,Inf,Inf,3.10100000000057,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1239,RUXDO,2019-01-17T15:40:27.979743Z
Gaussian,0.690412821308454,0.61929872394797,0.721739033062647,0.677150192773024,0.422618030362854,0.431120674886638,0.228530282277379,0.360756329175624,0.083283528525072,0.114778767981132,0.0812907510014472,0.0931176825025504,0.0616152238817575,0.0776389784672695,0.0528384177495211,0.0664326884098599,,,,,,,2.95600000000013,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1239,RUXDO,2019-01-17T15:40:27.979743Z
copula,0.65675649157195,0.599767296506293,0.706278216147129,0.65426733474179,0.457263998391895,0.414697127071738,0.230771083447897,0.36757740297051,0.0923375788559229,0.120667356540426,0.0858074513924198,0.0996041289295895,0.0674244512120103,0.0870547553487088,0.0576419953413229,0.0731048759374855,,,,,,,8.10699999999997,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1239,RUXDO,2019-01-17T15:40:27.979743Z
empirical_sigma.01,0.727552742548295,0.705164190496104,0.749777326501645,0.727498086515348,0.5796544255871,0.492380753365016,0.113620229635454,0.39521846952919,0.0794524340952183,0.0754195243423841,0.0719397567002604,0.0756039050459543,0.0595359798564596,0.054422645087088,0.0698126615300133,0.0614611235085701,0.1,0.1,0.1,0.1,0.1,0.1,2.75700000000006,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1237,65dMn,2019-01-17T15:40:56.301907Z
empirical_AIC_each_k,0.827630184748652,0.796611631833547,0.846692356569647,0.823644724383949,0.245458279779224,0.304558914285583,0.113946692223516,0.221321295429441,0.0502673490434762,0.0520271062382092,0.0440763996902237,0.0487902849906364,0.0346262744288535,0.0356867885507184,0.0339319115057551,0.0348073571644235,0.30301435369161,0.30301435369161,0.30301435369161,0.199563541779523,0.199563541779523,0.199563541779523,1817.687,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1237,65dMn,2019-01-17T15:40:56.301907Z
empirical_AIC_full,0.804722609574173,0.777865877652792,0.846036744353178,0.809541743860048,0.264433944613874,0.336758411807436,0.104503294555234,0.235231883658848,0.0569477708757795,0.0568223034909807,0.0442648901362857,0.0526783215010153,0.037528480645638,0.038212923200937,0.0357504666681018,0.037530053668877,0.216163185354839,0.473798151162074,0.285213180577937,0.181394409693486,0.226837524340288,0.198818700118447,1916.524,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1237,65dMn,2019-01-17T15:40:56.301907Z
empirical_independence,0,0,0,0,1.92069743974341,1.62459859743497,0.895267268253637,1.48018776847734,0.291625009693123,0.255801778180501,0.287502949650697,0.278309912508107,0.220659207397871,0.155047294030811,0.209454646688289,0.197139921184596,Inf,Inf,Inf,Inf,Inf,Inf,3.2519999999995,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1237,65dMn,2019-01-17T15:40:56.301907Z
Gaussian,0.688941715123965,0.605093566550223,0.674116696217991,0.656050659297393,0.524611825691269,0.734423354402397,0.269036455330792,0.509357211808153,0.0907123753420999,0.101017767891373,0.0936924110792418,0.0951408514375714,0.0706985474225065,0.0657128382501403,0.065172396849775,0.067155566230336,,,,,,,2.92399999999998,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1237,65dMn,2019-01-17T15:40:56.301907Z
copula,0.636690441545435,0.578689262681904,0.64006724899394,0.618482317740426,0.831388994012249,0.787288342409316,0.273237760341631,0.630638365587732,0.105950153505917,0.107772035772507,0.103481727590132,0.105734638956185,0.0773955526286317,0.0681011139147965,0.0792037041189506,0.0748271642208043,,,,,,,7.91400000000067,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1237,65dMn,2019-01-17T15:40:56.301907Z
empirical_sigma.01,0.927138974411479,0.957021251224442,0.92757343932279,0.937244554986237,0.103382004033999,0.8358478748405,0.103035870065236,0.347421916313245,0.0530147193786226,0.0596930536284333,0.0500571370222484,0.0542549700097681,0.0464690502836236,0.0478658641051984,0.0475494419244281,0.0473126693452224,0.1,0.1,0.1,0.1,0.1,0.1,3.06800000000021,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1235,ROAlT,2019-01-17T16:41:22.230872Z
empirical_AIC_each_k,0.93357463519895,0.966931382185738,0.938026261268868,0.946177426217852,0.126472965233152,0.25711963550449,0.0738536058984311,0.152482068878691,0.0483320409794657,0.0459289028378483,0.0428327384655374,0.0456978940942838,0.0464680790087906,0.0460084466594851,0.0428091144453417,0.0450298831431772,0.23163023088667,0.23163023088667,0.23163023088667,0.139496311427779,0.139496311427779,0.139496311427779,1459.03,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1235,ROAlT,2019-01-17T16:41:22.230872Z
empirical_AIC_full,0.933639925184683,0.968300275710628,0.944460342946539,0.948800181280617,0.128572702793998,0.251645545045154,0.071527364019388,0.150581870619513,0.0482845350564579,0.0440276507790789,0.0383858655898952,0.0435660171418107,0.0462570525525573,0.0457090319843602,0.0428497870775094,0.0449964506505403,0.215738383123544,0.253720358404589,0.203436104805314,0.161129769385532,0.120602208700977,0.153162411076451,1114.124,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1235,ROAlT,2019-01-17T16:41:22.230872Z
empirical_independence,0,0,0,0,1.99904466154169,14.3094052042147,1.86636647692035,6.05827211422557,0.727614234776495,1.38889696254678,0.691143367214996,0.935884854846091,0.290979957877988,0.504510841853882,0.310617155093066,0.497425385985972,Inf,Inf,Inf,Inf,Inf,Inf,3.20899999999892,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1235,ROAlT,2019-01-17T16:41:22.230872Z
Gaussian,0.674007203375711,0.738409642173208,0.617409177360434,0.676608674303117,0.557358672866822,2.51688963695079,0.556059395150174,1.2101025683226,0.237196999258432,0.363322053417157,0.264425109424665,0.288314720700085,0.149771789449795,0.265343379127206,0.165846303082379,0.206863899484952,,,,,,,2.64199999999983,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1235,ROAlT,2019-01-17T16:41:22.230872Z
copula,0.597614533076385,0.654025095411294,0.539276860417647,0.596972162968442,0.6641923583329,2.25923677868952,0.587376986732172,1.1702687079182,0.292781393600808,0.480523494100666,0.318425742044812,0.363910209915429,0.185348268257123,0.329666462130729,0.206331555297353,0.261509257407442,,,,,,,8.01200000000063,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1235,ROAlT,2019-01-17T16:41:22.230872Z
empirical_sigma.01,0.896108222007597,0.945523512950359,0.883323862713993,0.908318532557316,0.10288608340152,0.33257097793102,0.273537521871079,0.23633152773454,0.0731102759073957,0.0738057201616288,0.0774610747566427,0.0747923569418891,0.0626618648055647,0.0530658177555094,0.0671986253707721,0.061084099640941,0.1,0.1,0.1,0.1,0.1,0.1,3.41800000000058,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1237,bBvOH,2019-01-17T16:45:46.975487Z
empirical_AIC_each_k,0.920343550663084,0.948331613581069,0.898270234651399,0.922315132965184,0.0907099828130902,0.260844203353722,0.408064343560534,0.253206176575782,0.056055494490154,0.070001255142674,0.0675382056857722,0.0645316517728667,0.0455039690302966,0.0598132560380045,0.0657652612057331,0.0577862931833094,0.204579718285709,0.204579718285709,0.204579718285709,0.126830352988502,0.126830352988502,0.126830352988502,1397.696,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1237,bBvOH,2019-01-17T16:45:46.975487Z
empirical_AIC_full,0.919560657826513,0.944648214551411,0.892356141110619,0.918855004496181,0.0984659914020263,0.272609367398212,0.435482195284831,0.268852518028356,0.0566064284754381,0.0749915901064326,0.0714645616016968,0.0676875267278559,0.0453288040956391,0.0630465475937123,0.0704084281248006,0.0608398614161459,0.187895236453159,0.239764611484387,0.177015554613486,0.129813157447804,0.129538918614749,0.122256046173284,1101.883,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1237,bBvOH,2019-01-17T16:45:46.975487Z
empirical_independence,0,0,0,0,1.86161947541903,7.04534697783643,4.99136634651142,4.6327775999223,0.703715706095066,1.35481790693247,0.663898176254869,0.907477263094136,0.35030448601178,0.535340687014134,0.324287923082285,0.520574702045152,Inf,Inf,Inf,Inf,Inf,Inf,3.16399999999885,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1237,bBvOH,2019-01-17T16:45:46.975487Z
Gaussian,0.638991495240872,0.699341906448935,0.574419506168039,0.637584302619282,0.573609996025451,0.933184254297343,1.09126571103903,0.866019987120609,0.254047354832894,0.407336969007161,0.282542113704685,0.314642145848247,0.196488710451331,0.309249959964217,0.218232534329145,0.254290654292928,,,,,,,3.03399999999965,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1237,bBvOH,2019-01-17T16:45:46.975487Z
copula,0.54525444747914,0.61021123423268,0.502133333491216,0.552533005067679,0.723447112907663,1.9289902957674,1.68648079177105,1.44630606681537,0.320011587585808,0.528092799782673,0.330532771913272,0.392879053093918,0.216194167541948,0.351256869083988,0.244901622323929,0.292193076124092,,,,,,,7.79000000000087,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1237,bBvOH,2019-01-17T16:45:46.975487Z
