correlation,pre_grouped,standardized,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,test_id,model_type,grouping,No_test_obs,MAD,MDR
0,1,1,0.742424317295594,-0.128931036387563,0.0560468186499413,-0.421006548160948,-1.39297437700318,1,3,2,4,5,69,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.716700768580073,-0.533854512806662,-0.392140358749317,-0.626892863088532,0.231427888644099,5,3,2,4,1,70,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.0101869790843829,1.13257642304646,-0.3310565028082,-1.45238783443198,0.733160279828418,3,1,4,5,2,71,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.289967037675058,-1.12160593371044,1.3002341857056,-0.515591695848073,-1.0415620757647,2,4,1,3,5,72,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.126174439894644,0.84778531656535,-0.406725060559582,-0.177312116227369,0.00843307679363755,2,1,5,4,3,73,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.365702935917239,1.16844941049696,-0.372063103352742,-0.249702176662206,-0.142432270359099,2,1,5,3,4,74,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.908743584969832,0.0545982231025097,-1.35074876009344,0.373417551067812,2.62555469819475,2,4,5,3,1,75,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.787669869870977,1.519051638624,-0.356908972749912,-0.316751934757728,-1.33233980283729,2,1,4,3,5,76,experiment1,B,100,0.757655096072702,0.8
0,1,1,-1.34596935306749,0.0106826826403151,-0.711982399486737,-0.730088260727564,-1.82418720529567,4,1,2,3,5,77,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.238714996448466,-1.3464421200636,-0.494869283777302,-0.237713466380501,-2.66663289930076,1,4,3,2,5,78,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.365370905964644,0.7554005763888,0.0368575435877662,-0.375402280410099,0.643449029425721,3,1,4,5,2,79,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.832226769766538,0.848530097662892,-0.250789278612495,-0.210596842747461,0.0570945029744616,5,1,4,3,2,80,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.366134641052655,0.43908517164791,0.45195878208391,-0.974428734310971,1.13803355461816,4,3,2,5,1,81,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.0938817583690781,1.64370644532425,0.370724143158841,0.750641122692208,-0.383357383259457,4,1,3,2,5,82,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.431056681413705,0.976682635687288,0.118068487493748,0.719194933757975,0.814386326886953,5,1,4,2,3,83,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.799270755410818,0.294082516712868,0.246875721626558,-1.42995352705296,0.511787158947947,4,3,2,5,1,84,experiment1,B,100,0.757655096072702,0.8
0,1,1,1.3854284926954,1.29473808984219,-1.78649099442937,0.749175165274036,-0.0430223725949664,1,2,5,3,4,85,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.729205600712257,-0.738663771212809,-0.858622966698018,-0.758609374905209,-0.980083626933975,3,2,4,1,5,86,experiment1,B,100,0.757655096072702,0.8
0,1,1,1.02223751310944,2.78368265686141,-0.0823967539303462,-0.0158125813560187,2.11179599863602,3,1,5,4,2,87,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.38896442758186,-0.845774922048391,-1.3725074656778,0.610087902397335,-0.537759522849496,2,4,5,1,3,88,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.288947954856568,-1.33054253874415,-0.512862307013869,1.28974843653898,1.18353308422267,3,5,4,1,2,89,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.0343504892042728,-0.954427522850492,0.872264085266213,0.391294762395052,0.397197511254096,4,5,1,2,3,90,experiment1,B,100,0.757655096072702,0.8
0,1,1,1.2658653381231,0.0339247451873022,0.301931888454319,0.26414365219866,1.99995926085309,2,5,3,4,1,91,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.956721385502018,0.842401820973999,0.350961983633238,-0.697121030272158,0.693444950281277,5,1,3,4,2,92,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.0642843771426457,-0.546482970882761,0.996676168630023,-0.0325155764895251,-0.367410694954261,3,5,1,2,4,93,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.61954241531334,0.390702385378897,0.105894545602904,1.07894826620154,0.249867307559458,5,2,4,1,3,94,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.697132645166665,0.770145249241001,0.020420115292486,0.216753052055527,-0.205888333725042,5,1,3,2,4,95,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.0162141237027381,-0.0472290075964139,1.05939697917801,0.671192939932571,-3.11514213783005,3,4,1,2,5,96,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.455247722896394,-2.24258768347406,-0.533956088805081,0.542594475742559,1.99703782348847,3,5,4,2,1,97,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.418984934090715,-1.33369348549523,0.128017623616271,-0.788436678212636,1.31110018689334,3,5,2,4,1,98,experiment1,B,100,0.757655096072702,0.8
0,1,1,0.469935547110565,-1.29290291566913,-1.01217799092459,0.0779113041708596,-0.98668239550814,1,5,3,2,4,99,experiment1,B,100,0.757655096072702,0.8
0,1,1,-0.362691337073179,0.89998618310484,-1.14121797254787,1.1652665780736,0.250248739909092,4,2,5,1,3,100,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.690751947650986,0.53705690906944,-0.513171066263181,-0.319717978087262,2.1412184193804,2,3,5,4,1,1,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.799999447581457,0.551490302453481,0.810814047289002,1.23736791458246,1.71079268448547,4,5,3,2,1,2,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.11434388322227,0.71288606993892,-1.1824002986743,-0.761436482722698,-1.94879155257405,1,2,4,3,5,3,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.578321578444962,0.565406030056448,1.0196948199974,1.404514685999,-0.075776378494024,5,3,2,1,4,4,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.893242802095777,2.54480458997387,-0.605025104444456,1.3283080468779,0.0727822224574446,3,1,5,2,4,5,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.809805661940925,0.470692901447571,1.36913180288246,-0.99404469798697,-2.30572153451226,3,2,1,4,5,6,experiment1,B,100,0.757655096072702,0.8
0,0,0,-1.32566117764303,-0.744435158497659,-0.290490012596674,0.075567239347475,0.633385749789416,5,4,3,2,1,7,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.328000227464667,0.172887225928835,0.965647921228137,0.672955397291356,-2.80332474390642,4,3,1,2,5,8,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.829194319256617,-0.5203852108405,1.37842213654164,-0.154602993712746,-1.59513867713052,2,4,1,3,5,9,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.189969298097016,-0.927782477660924,0.886986331271606,-0.568743404481881,1.93756473433387,3,5,2,4,1,10,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.350343911057494,-4.91867032157661,0.0862654187567115,0.949260859192839,-0.62161283123635,3,5,2,1,4,11,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.500716434786955,0.975880516426832,0.320937943959259,1.24296506467581,-0.80322662012186,3,2,4,1,5,12,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.56366049262524,-0.267996422812926,1.07232628519738,0.656849120877464,-2.75681148759666,1,4,2,3,5,13,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.699876669741655,-1.10612724327136,0.673010443295691,1.02250222988393,-2.33743691262969,2,4,3,1,5,14,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.0299164038699042,-0.335721229587807,-0.421328820723514,0.459647620729811,1.04026373483702,3,4,5,2,1,15,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.685005811228349,0.745321714096955,-0.467179849935052,-2.0959207835424,-0.143693346268814,4,1,3,5,2,16,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.20142587695985,-1.67463178772511,-0.249502502836844,1.07653438570117,-1.19053560758836,1,5,3,2,4,17,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.121950022029294,-0.967667449519568,1.13119983700345,-1.02622528917597,-1.90481394795509,2,3,1,4,5,18,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.254443316358904,-1.02740122249557,-1.39980699334221,-0.270462893020386,-1.42717870625343,1,3,4,2,5,19,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.878623227340699,-1.57635669943034,1.12443989182443,0.553581992014466,3.07950057000557,3,5,2,4,1,20,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.18491035581086,-1.99474832144344,1.55642575792034,1.28859401092118,-0.252504499855123,3,5,1,2,4,21,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.660738615726259,-0.868950068904114,0.820636143134006,0.313101321353902,1.29433654994708,4,5,2,3,1,22,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.148005295069621,0.369546431602436,0.707556193256369,-0.397076511959366,0.492822832610967,4,3,1,5,2,23,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.27000786612634,1.12393180338851,-1.18041403474863,1.03513056020907,1.01032402161885,1,2,5,3,4,24,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.287457483026228,0.880876140675823,-0.155845208948964,-0.621321266177909,0.0898879380435641,2,1,4,5,3,25,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.69299452830645,-1.34494773579323,-0.521536766984228,-0.441058343462891,-1.87058657934251,1,4,3,2,5,26,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.306472577369135,2.30129735672624,0.423955922433838,-0.00759888463185465,-1.3540144885692,3,1,2,4,5,27,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.941495239948647,0.890901497271651,-1.45257135690729,-0.796580074250774,0.969204869863073,2,3,5,4,1,28,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.480671140468998,-0.814974928445356,-0.00775464777720225,-1.39748138991999,-1.50475132841812,2,3,1,4,5,29,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.39684765625797,-0.212302030497979,0.00427460087333953,-0.310212630713562,0.380313410309526,1,4,3,5,2,30,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.154753108386156,1.64326528737458,-0.501946981320929,-0.781142333813996,-0.718416958017563,2,1,3,5,4,31,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.201370232274989,-1.24073310402466,2.60397204170573,-0.95671579183681,0.334515431797098,3,5,1,4,2,32,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.423394918003294,0.180224577947847,-0.359699898639174,-1.1783788470278,-0.901932742331004,1,2,3,5,4,33,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.498473057237974,-1.32916806753227,0.192578829314588,0.325334463177759,-0.202721285274609,4,5,2,1,3,34,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.359467586426794,0.571313395484143,-0.433167734376406,0.478490437624932,0.742989365627515,4,2,5,3,1,35,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.915145648503362,0.625934593837113,0.441162253032004,0.224250967266391,0.722762709533205,5,2,3,4,1,36,experiment1,B,100,0.757655096072702,0.8
0,0,0,-1.18196161363048,0.0898058984753143,-0.433719267462302,0.586789167766603,0.116816438115431,5,3,4,1,2,37,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.249559624184087,2.85626508690506,-1.44782932942537,1.1506927094994,1.41010470514633,4,1,5,3,2,38,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.685886236346461,-1.00447213823347,0.141654576229381,1.15702867214474,2.7937745870839,3,5,4,2,1,39,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.997428867826442,-1.0012634388055,-0.21288756277933,2.1573448966774,0.492015711123044,2,5,4,1,3,40,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.454883069057927,-0.423222872078062,1.16865391220786,0.320682217445057,0.942175028729399,3,5,1,4,2,41,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.719303642320337,1.23288290532627,0.768619354468951,-1.51385882847805,1.0085419928979,4,1,3,5,2,42,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.0772216849635547,-0.71070978238186,-0.313584835896766,0.356408775892021,-2.25355906818627,2,4,3,1,5,43,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.50993048691937,-0.343709894181796,1.60422491523205,-0.757038799988276,-1.46793971715096,2,3,1,4,5,44,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.449687134382805,-0.469850116463914,-0.229905925170816,2.46248225744554,2.73982780541593,4,5,3,2,1,45,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.123433234742634,-0.924862863834735,0.581422970855007,-0.943615614160222,1.68871238697075,3,4,2,5,1,46,experiment1,B,100,0.757655096072702,0.8
0,0,0,-1.60589879193132,2.33322827855852,0.593442716219328,0.652462983327624,0.76134879177594,5,1,4,3,2,47,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.10410472797266,2.40546650322215,0.673127833190726,0.995048314976699,0.0863051011023505,2,1,4,3,5,48,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.32710676073579,-1.16007051393864,1.22639865154722,-0.052253867565637,1.04254291283124,1,5,2,4,3,49,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.356534890095495,-1.57824309435331,0.816629160185435,-0.104409793246619,0.289770383419218,4,5,1,3,2,50,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.319014841697631,0.897230268718678,-1.32195184678717,1.32672000516013,0.222223829495063,3,2,5,1,4,51,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.450245138298836,0.497546743090625,1.00778992605436,1.02481749277428,-0.0255994521619893,4,3,2,1,5,52,experiment1,B,100,0.757655096072702,0.8
0,0,0,-1.79403474860041,-1.56237732722401,0.45099557668334,-1.28321924178259,-1.45599825325953,5,4,1,2,3,53,experiment1,B,100,0.757655096072702,0.8
0,0,0,-1.5208951808268,1.22805555896101,0.418397913537668,0.998808609922856,3.31603688525674,5,2,4,3,1,54,experiment1,B,100,0.757655096072702,0.8
0,0,0,-1.04847803956081,0.548306681305641,-0.0236609389992838,1.04984273398536,1.00425624088064,5,3,4,1,2,55,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.812109115334364,2.82941742326775,-0.523315302680216,-0.0681456613303862,-0.266474333073261,5,1,4,2,3,56,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.59205463341706,5.59344546695828,-0.412855831743791,0.520538584993864,1.88448288481245,3,1,5,4,2,57,experiment1,B,100,0.757655096072702,0.8
0,0,0,-1.00388078606577,-0.0898352419206383,1.28141722817518,0.204639790921099,-0.665185259897669,5,3,1,2,4,58,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.784948458289755,0.696195356027473,-0.154121558346692,-0.114599901727745,2.74496885268693,2,3,5,4,1,59,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.560100166561374,0.382536950042551,0.100883237303405,1.04286770494548,-0.148488644703485,2,3,4,1,5,60,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.11563550233528,-1.38151020967099,1.42721569835094,-0.880364660382558,-3.35461632399511,2,4,1,3,5,61,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.669578307384538,-0.00168247718260287,-0.144580692618896,0.822746588737869,2.19385916185026,3,4,5,2,1,62,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.222934720807682,0.238901120301971,1.18546157703389,-0.527333473905749,1.80633482451158,4,3,2,5,1,63,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.3647967618015,-1.63104731575308,-0.280636817967967,-0.396900138399419,-1.88411304079865,1,4,2,3,5,64,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.0378967327475039,-0.0308146073141363,1.05535869470587,-0.328104765120031,-2.14073367803542,2,3,1,4,5,65,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.702020856931973,-3.37691843931474,-0.219514480116946,-1.14917351337073,-2.29923927858037,2,5,1,3,4,66,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.140151115391763,0.134035064753006,-0.27884464113309,1.06703632766512,-0.657083539135362,3,2,4,1,5,67,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.384389577034944,0.996815179038382,0.18611480935511,0.393103931933861,-2.66312650109258,4,1,3,2,5,68,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.933093775193633,-0.0528215403553934,0.199103938448418,-0.331959279773901,-1.62007335531306,1,3,2,4,5,69,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.740435704826063,-0.537538065938352,-0.316142349626398,-0.574552738939719,0.258605687674729,5,3,2,4,1,70,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.111942602917037,1.39035435154944,-0.243538043671595,-1.52246202006502,0.826831430456771,3,1,4,5,2,71,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.258159547851229,-1.20535335099897,1.6519504713186,-0.461588618199557,-1.20781104613983,2,4,1,3,5,72,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.232671021582807,1.08955884221503,-0.331667815510986,-0.0711358059757009,-0.00124465662109577,2,1,5,4,3,73,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.497423172093975,1.45352250837736,-0.267428706901318,-0.147224739363885,-0.186768019133927,2,1,5,3,4,74,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.12582313377269,0.152618055570567,-1.42102812670292,0.591630610033922,3.03817413996837,2,4,5,3,1,75,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.995438237290307,1.84591044877123,-0.264461725166692,-0.216622248101692,-1.55541513526283,2,1,4,3,5,76,experiment1,B,100,0.757655096072702,0.8
0,0,0,-1.49002004161502,0.104675582178011,-0.673337638272884,-0.716797724411717,-2.11009276888616,4,1,2,3,5,77,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.351227071199955,-1.44597443338285,-0.430251109961654,-0.134906382499614,-3.11585646197443,1,4,3,2,5,78,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.500142297114713,0.987696581371513,0.173099156043386,-0.280491955921386,0.730222003290127,3,1,4,5,2,79,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.895040415785239,1.06847590088027,-0.140913812017701,-0.0901637547317091,0.0630560536506004,5,1,4,3,2,80,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.517005353478798,0.609802245650155,0.652681093459728,-0.969332027620794,1.29483248944044,4,3,2,5,1,81,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.047825439400672,2.01272379054075,0.583117215831646,1.0185884794811,-0.455166774225879,4,1,3,2,5,82,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.426287301918179,1.24122039308735,0.265543450769252,0.987414691049027,0.938429977572529,5,1,4,2,3,83,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.855724945417022,0.445141456053968,0.428862465491318,-1.51926888241828,0.591144485603171,4,2,3,5,1,84,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.67526545588256,1.58941911311892,-1.92305901668111,1.02884270371219,-0.0576483536909567,1,2,5,3,4,85,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.773176245123425,-0.76063359678305,-0.867457038732019,-0.710353418864142,-1.15136047796552,3,2,4,1,5,86,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.26288953117222,3.33411224162173,0.041324906762972,0.128956423611177,2.44362985853549,3,1,5,4,2,87,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.382839814361964,-0.881532234922593,-1.43387750333916,0.85719165618676,-0.645628829104554,2,4,5,1,3,88,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.412966862474596,-1.44667887270778,-0.460040608172593,1.63076839172227,1.38531266546464,3,5,4,1,2,89,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.0333083948859966,-1.0268177335373,1.14617164385279,0.611021745527185,0.472111643986789,4,5,1,2,3,90,experiment1,B,100,0.757655096072702,0.8
0,0,0,1.56105385519353,0.129073578345947,0.502450794895101,0.431717845635806,2.31883366475111,2,5,3,4,1,91,experiment1,B,100,0.757655096072702,0.8
0,0,0,-1.01805384561537,1.05279032155049,0.55207695764148,-0.657049693588991,0.796438232062811,5,1,3,4,2,92,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.0148552304369469,-0.556559534359834,1.30832876726694,0.117347890003395,-0.414752289492357,3,5,1,2,4,93,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.641931997044574,0.530068421969572,0.285382594068878,1.3977253758337,0.284278960406362,5,2,3,1,4,94,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.729326217810152,0.990683695068875,0.168968560427542,0.415109358634954,-0.268588942945018,5,1,3,2,4,95,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.0604732567845157,0.0178692601143149,1.38201976127208,0.922309456263522,-3.60768639798976,3,4,1,2,5,96,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.61181208471146,-2.52448573293625,-0.481331962023019,0.786075912871313,2.31714943313598,3,5,4,2,1,97,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.413222449906863,-1.44850776751881,0.29443002218317,-0.771904410520032,1.51581549506201,3,5,2,4,1,98,experiment1,B,100,0.757655096072702,0.8
0,0,0,0.60161643251945,-1.40845367333618,-1.01617824841407,0.254319767210325,-1.16059047107705,1,5,3,2,4,99,experiment1,B,100,0.757655096072702,0.8
0,0,0,-0.335220818457821,1.11936075103095,-1.17306145259422,1.50805993679766,0.278717401955276,4,2,5,1,3,100,experiment1,B,100,0.757655096072702,0.8
