rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_sigma.01,0.0592872714384206,0.0876666061412754,0.0932793930205214,0.0800777568667392,0.0500689354957668,0.0689456670043636,0.0602012125042625,0.0597386050014643,0.0447319479985946,0.0518043384102011,0.0452311727800319,0.0478349908637359,0.1,0.1,0.1,0.1,0.1,0.1,13.581,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1236,j7ZMy,2019-01-03T10:37:01.125748Z
empirical_AIC_each_k,0.0469525376417858,0.103734864699449,0.105576321525373,0.085421241288869,0.039064083517322,0.0718689296497706,0.0516078677966872,0.0541802936545933,0.0274935480664293,0.0497960473185205,0.0400949213240485,0.0422712922128988,0.31567785984736,0.31567785984736,0.31567785984736,0.181712069443399,0.181712069443399,0.181712069443399,3630.055,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1236,j7ZMy,2019-01-03T10:37:01.125748Z
empirical_AIC_full,0.050920371903336,0.104991206033755,0.0760461587513085,0.0773192455627998,0.0419701431970173,0.0739863494610905,0.0496239327094368,0.0551934751225149,0.0298519676927375,0.048260322377726,0.0362179444624094,0.0410793637868216,0.431022302650377,0.326620104750834,0.245947356865019,0.181929776045756,0.201733745604604,0.165014645292819,4102.845,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1236,j7ZMy,2019-01-03T10:37:01.125748Z
empirical_independence,0.25071467503049,0.412160786439399,0.422743886175827,0.361873115881905,0.198337756680475,0.254826974591549,0.174894322830977,0.209353018034334,0.114301896542073,0.14625026180651,0.135390319405285,0.136405569760973,Inf,Inf,Inf,Inf,Inf,Inf,14.6199999999999,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1236,j7ZMy,2019-01-03T10:37:01.125748Z
Gaussian,0.166975478404746,0.39462190121062,0.24677743959565,0.269458273070339,0.135119369991186,0.245615551882909,0.132206592659149,0.170980504844415,0.092593774158872,0.140939944309746,0.0823574599593089,0.120239517611325,,,,,,,16.0120000000006,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1236,j7ZMy,2019-01-03T10:37:01.125748Z
copula,0.168421296553732,0.393972734761812,0.216699289838333,0.259697773717959,0.136919794897617,0.246453589577977,0.129244454536545,0.170872613004046,0.0975493797304229,0.138506828812736,0.0825290867243579,0.120968975252314,,,,,,,25.357,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1236,j7ZMy,2019-01-03T10:37:01.125748Z
treeSHAP,0.282423442739731,0.318753132770942,0.408885566613012,0.336687380707895,0.219912647626457,0.199885957621513,0.160625719962492,0.193474775070154,0.108281462520514,0.117958910325929,0.135492407987959,0.123191293370113,,,,,,,0.0739999999996144,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1236,j7ZMy,2019-01-03T10:37:01.125748Z
empirical_sigma.01,0.0847194729324775,0.0776109301509771,0.0768993552851316,0.0797432527895287,0.0643347363323856,0.065140045892079,0.0687153644283364,0.0660633822176003,0.0492801304783417,0.0571849588962124,0.05396599101794,0.0534299871866219,0.1,0.1,0.1,0.1,0.1,0.1,24.686,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,Y7HcC,2019-01-03T10:37:01.117142Z
empirical_AIC_each_k,0.0653078336899266,0.0763136325264032,0.0651968851448866,0.0689394504537388,0.0501859431138655,0.0607084986679338,0.0514052344762207,0.0540998920860067,0.0338111997838142,0.0467878420241558,0.0421278432476631,0.0413898905153742,0.299216509561503,0.299216509561503,0.299216509561503,0.180032042170367,0.180032042170367,0.180032042170367,3728.215,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,Y7HcC,2019-01-03T10:37:01.117142Z
empirical_AIC_full,0.0668767646146739,0.0784026840853831,0.0613760852088932,0.06888517796965,0.0500127800316407,0.0631655057292131,0.0493178196532662,0.0541653684713733,0.0344984869187877,0.0468881153355654,0.0407610736995692,0.0413863040156108,0.397190343543163,0.359104388005284,0.226788013033213,0.168174414515752,0.18567655105218,0.184587445250765,3978.172,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,Y7HcC,2019-01-03T10:37:01.117142Z
empirical_independence,0.240418145319032,0.27444170859556,0.216099759662068,0.243653204525553,0.183712417710249,0.206576541577391,0.192199060958475,0.194162673415372,0.129896087986356,0.113006134012435,0.12099494274196,0.121456451789367,Inf,Inf,Inf,Inf,Inf,Inf,17.9300000000003,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,Y7HcC,2019-01-03T10:37:01.117142Z
Gaussian,0.178848095356021,0.278383901916684,0.15252609549472,0.203252697589142,0.126456816626895,0.210223220512132,0.112640458760635,0.149773498633221,0.10427766150663,0.115378164524994,0.0896265788116029,0.111950457272069,,,,,,,18.6400000000003,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,Y7HcC,2019-01-03T10:37:01.117142Z
copula,0.182806034292698,0.281203340440208,0.149412586828198,0.204473987187035,0.12936154517737,0.21276766418339,0.115468588216643,0.152532599192468,0.0996952163060656,0.11622663831384,0.0796461668664453,0.108242679806513,,,,,,,26.7179999999999,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,Y7HcC,2019-01-03T10:37:01.117142Z
treeSHAP,0.33450799286816,0.196911755689327,0.258570235348402,0.263329994635296,0.242879099105522,0.153487603532948,0.214006691670881,0.203457798103117,0.14203165988834,0.101990903103865,0.147407649454895,0.136785172972085,,,,,,,0.0779999999995198,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1237,Y7HcC,2019-01-03T10:37:01.117142Z
empirical_sigma.01,0.237384654578823,0.110591413253767,0.0798259509980975,0.142600672943562,0.0652653717115872,0.0852316532662903,0.0622745661017893,0.0709238636932223,0.0621553170842855,0.0949407662484369,0.0571430684311387,0.0738172762181984,0.1,0.1,0.1,0.1,0.1,0.1,17.58,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1238,XSlZH,2019-01-03T10:37:01.126798Z
empirical_AIC_each_k,0.0879652692283092,0.0698127610049526,0.063605520622794,0.0737945169520186,0.0345746407556682,0.0576638931599991,0.0494148972657832,0.0472178103938169,0.0352160897070404,0.0512098227220168,0.0378624729693763,0.0429552987431671,0.300413669467868,0.300413669467868,0.300413669467868,0.180840780343343,0.180840780343343,0.180840780343343,3874.246,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1238,XSlZH,2019-01-03T10:37:01.126798Z
empirical_AIC_full,0.0858525257170125,0.0701684893415644,0.0625220196511569,0.0728476782365779,0.033567052336231,0.0581717275516256,0.048799995951781,0.0468462586132125,0.0347394604215393,0.0528155846493088,0.036622766847614,0.0432484784969266,0.459098114489785,0.258573530805034,0.302081695617545,0.188265247328294,0.199975169472334,0.178581678499414,3971.823,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1238,XSlZH,2019-01-03T10:37:01.126798Z
empirical_independence,0.696450687546281,0.321210475799611,0.316102255961246,0.444587806435712,0.246060206038457,0.216827428591986,0.224062558401454,0.228983397677299,0.128747844398221,0.139948590759304,0.197150645311337,0.158106788498645,Inf,Inf,Inf,Inf,Inf,Inf,15.3299999999999,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1238,XSlZH,2019-01-03T10:37:01.126798Z
Gaussian,0.193085977286558,0.331889457802345,0.167523569636104,0.230833001575003,0.120301741792341,0.22145940765333,0.129970277953265,0.157243809132979,0.0944938752311894,0.149206504539093,0.0919313499697162,0.123330077584155,,,,,,,16.9750000000004,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1238,XSlZH,2019-01-03T10:37:01.126798Z
copula,0.225342756677175,0.335752317358551,0.160494023196615,0.240529699077447,0.12530731339774,0.224854772803698,0.12761199198182,0.159258026061086,0.0966950378075324,0.146735135149851,0.0828897393328421,0.121075691887036,,,,,,,24.6260000000002,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1238,XSlZH,2019-01-03T10:37:01.126798Z
treeSHAP,0.1474469562077,0.252357046982695,0.267241687351679,0.222348563514025,0.105847779566024,0.169569447665554,0.201606112221937,0.159007779817838,0.0879688544097772,0.132517495434354,0.153367167457032,0.133244610518431,,,,,,,0.105999999999767,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1238,XSlZH,2019-01-03T10:37:01.126798Z
empirical_sigma.01,0.0828325574347142,0.0743869517951192,0.0669557214677286,0.0747250768991874,0.0661423555835042,0.072964441489637,0.0504321244975151,0.0631796405235521,0.0547570198904412,0.0723199115955145,0.0544818765969384,0.0616165375884311,0.1,0.1,0.1,0.1,0.1,0.1,15.945,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1235,Y7HcC,2019-01-03T10:37:01.117144Z
empirical_AIC_each_k,0.0506356030882472,0.0581153964786877,0.0610626192921095,0.0566045396196815,0.0418851848512601,0.0543027249560724,0.0413363917084606,0.0458414338385977,0.031700276683319,0.0410647386627943,0.033815261674693,0.0361337447835882,0.3240568444789,0.3240568444789,0.3240568444789,0.186117183084247,0.186117183084247,0.186117183084247,3907.736,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1235,Y7HcC,2019-01-03T10:37:01.117144Z
empirical_AIC_full,0.0478969377609755,0.0598363354398617,0.0570405766164501,0.0549246166057625,0.0400259979191211,0.0559358190631519,0.0396641849712163,0.0452086673178297,0.0318342389653888,0.0403480539030008,0.0327325859600471,0.0358758145816566,0.435772995876299,0.300657623077227,0.298355703838695,0.193256552069035,0.189435952881215,0.178820654616951,3952.8,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1235,Y7HcC,2019-01-03T10:37:01.117144Z
empirical_independence,0.303992147839101,0.270015073003952,0.290543304732981,0.288183508525345,0.219493068851708,0.205482206948894,0.192061002791118,0.205678759530574,0.137017790188314,0.123808196172911,0.165348412702613,0.143072279258793,Inf,Inf,Inf,Inf,Inf,Inf,20.0799999999999,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1235,Y7HcC,2019-01-03T10:37:01.117144Z
Gaussian,0.160254355747138,0.268507236134712,0.17162333221902,0.200128308033623,0.119620922595651,0.203841520351327,0.118589985934785,0.147350809627254,0.0735305326478634,0.127199977206163,0.0792365213223342,0.104054400743165,,,,,,,20.366,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1235,Y7HcC,2019-01-03T10:37:01.117144Z
copula,0.158246859161185,0.26708053432715,0.16726650131836,0.197531298268898,0.118553056466504,0.204011926038672,0.113681283572427,0.145415422025868,0.07594550214881,0.126134907812144,0.0760752144406788,0.10402069722945,,,,,,,27.7340000000004,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1235,Y7HcC,2019-01-03T10:37:01.117144Z
treeSHAP,0.402276886618555,0.199826212646885,0.334242553510887,0.312115217592109,0.285627602638744,0.159967957949049,0.216373573251228,0.220656377946341,0.153200370949753,0.092915938887305,0.19048770277558,0.159039849174777,,,,,,,0.0580000000009022,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1235,Y7HcC,2019-01-03T10:37:01.117144Z
empirical_sigma.01,0.0700282767590089,0.0998728389461105,0.0744454484765789,0.0814488547272327,0.058023569557212,0.08060300356595,0.0669261277936298,0.0685175669722639,0.0543003014111723,0.0847915427379255,0.0997279264926783,0.0820752251736837,0.1,0.1,0.1,0.1,0.1,0.1,18.179,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1239,Y7HcC,2019-01-03T10:37:01.117145Z
empirical_AIC_each_k,0.042389119800372,0.0668032730664382,0.0527115502034468,0.053967981023419,0.0387617157550599,0.0632414175200455,0.0457108904189098,0.0492380078980051,0.0435482094465601,0.0614099516368374,0.0554151560161954,0.0547703392251767,0.295192972624517,0.295192972624517,0.295192972624517,0.177011033198657,0.177011033198657,0.177011033198657,3649.037,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1239,Y7HcC,2019-01-03T10:37:01.117145Z
empirical_AIC_full,0.0498267176905912,0.071607197258254,0.0553609118172644,0.0589316089220366,0.043298277572099,0.0662262810526346,0.0469850601279348,0.0521698729175561,0.043311251086961,0.0667760610502062,0.0549802791833072,0.0565665636772014,0.409918481481,0.313493314950412,0.225033504687813,0.198480511496389,0.180307501579757,0.135018598478687,4362.057,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1239,Y7HcC,2019-01-03T10:37:01.117145Z
empirical_independence,0.231510717619358,0.321321330030261,0.240231362287964,0.264354469979194,0.186113819023883,0.235601850510802,0.197629831136561,0.206448500223749,0.143464294339973,0.171104182032975,0.206813435062153,0.176405320926429,Inf,Inf,Inf,Inf,Inf,Inf,21.5969999999998,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1239,Y7HcC,2019-01-03T10:37:01.117145Z
Gaussian,0.136609493705927,0.31093868848716,0.170654119487297,0.206067433893462,0.112725863115056,0.224545761754059,0.135416767491663,0.157562797453593,0.0892625601207215,0.177200986450261,0.116620447704568,0.140978608710713,,,,,,,22.0910000000004,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1239,Y7HcC,2019-01-03T10:37:01.117145Z
copula,0.147679510211973,0.308606749763502,0.158708935126137,0.204998398367204,0.121711957669613,0.224617401399055,0.122431590893433,0.156253649987367,0.0971647037515257,0.17458510807479,0.108002470182413,0.139373036104341,,,,,,,31.1170000000002,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1239,Y7HcC,2019-01-03T10:37:01.117145Z
treeSHAP,0.178028399997586,0.235287879157673,0.246486812121022,0.21993436375876,0.15794851108971,0.175591701452186,0.217070713474199,0.183536975338699,0.102473001132132,0.163227348216245,0.165936332326141,0.148430327259015,,,,,,,0.130999999999403,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1239,Y7HcC,2019-01-03T10:37:01.117145Z
empirical_sigma.01,1.43114852156582,0.871942646701658,0.109955716521629,0.80434896159637,0.0435750274483137,0.0688477592928001,0.0534183705134049,0.0552803857515062,0.0444337444545398,0.0605160527297306,0.043690563180966,0.0510574388918329,0.1,0.1,0.1,0.1,0.1,0.1,24.0750000000007,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,O7hlU,2019-01-03T13:02:14.855708Z
empirical_AIC_each_k,1.2330146091517,0.869888181570486,0.120166139511858,0.74102297674468,0.0422452671811584,0.07082867162653,0.0526223641392877,0.0552321009823254,0.0435663685473766,0.0688086030005483,0.0488375618887398,0.0559093382310658,0.170253277967803,0.170253277967803,0.170253277967803,0.0931695066795817,0.0931695066795817,0.0931695066795817,2352.103,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,O7hlU,2019-01-03T13:02:14.855708Z
empirical_AIC_full,1.41933968471808,0.824319452420491,0.112943049005308,0.785534062047959,0.0415338879318501,0.070502940635167,0.0516327536243784,0.0545565273971318,0.0461857396090537,0.068356886961604,0.0454861201073896,0.0555256173696768,0.199372990351829,0.231892965959467,0.134086947427085,0.154890095896556,0.090319478199263,0.0922515060963674,2635.993,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,O7hlU,2019-01-03T13:02:14.855708Z
empirical_independence,14.0743943522666,15.6499720196378,0.729970669767341,10.1514456805573,0.43401904987585,0.82569256129958,0.433639824851783,0.564450478675738,0.192793109258236,0.388164002274756,0.218700974160111,0.33506605764473,Inf,Inf,Inf,Inf,Inf,Inf,18.3780000000006,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,O7hlU,2019-01-03T13:02:14.855708Z
Gaussian,10.3740778791222,6.0286571945836,0.629793213181807,5.67750942896255,0.303464486123431,0.466585960325534,0.292996931736299,0.354349126061755,0.178400989173634,0.314382023571642,0.206526198718033,0.252435180150724,,,,,,,18.2709999999988,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,O7hlU,2019-01-03T13:02:14.855708Z
copula,9.37030237315389,10.6446671950501,0.7014366314862,6.90546873323007,0.310903734227991,0.615679185586953,0.377476774861359,0.434686564892101,0.172401515003345,0.378323481067883,0.220922333989573,0.300943065195647,,,,,,,26.0360000000001,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,O7hlU,2019-01-03T13:02:14.855708Z
treeSHAP,9.37874337604844,9.0869954281149,0.629450953929964,6.36506325269777,0.276270969594421,0.554930487484524,0.326335558076802,0.385845671718582,0.106004907407898,0.241622324335462,0.177613889514332,0.219676849043125,,,,,,,0.104000000001179,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1235,O7hlU,2019-01-03T13:02:14.855708Z
empirical_sigma.01,1.39573201692442,0.282565362751537,0.117023201414594,0.598440193696851,0.0406958026770274,0.0686991368742445,0.0619333046928938,0.0571094147480553,0.050241224697093,0.090331981673233,0.0654350711080263,0.0714005526719006,0.1,0.1,0.1,0.1,0.1,0.1,17.3809999999994,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,WFuVW,2019-01-03T13:04:54.360443Z
empirical_AIC_each_k,1.3967759863121,0.260784722258304,0.105668408286107,0.587743038952172,0.0366444738216073,0.066880114423751,0.0542656164211399,0.0525967348888327,0.06039178527011,0.0930107769557577,0.0584258297924856,0.0731880502134065,0.157694325482897,0.157694325482897,0.157694325482897,0.0967628049417401,0.0967628049417401,0.0967628049417401,2467.496,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,WFuVW,2019-01-03T13:04:54.360443Z
empirical_AIC_full,1.7179393191016,0.281902265696768,0.114229557198862,0.704690380665743,0.0363886914613726,0.0709651612725446,0.0594662492387914,0.0556067006575695,0.0658785227575439,0.105446491451155,0.0589072998530579,0.0804665170156221,0.155928482354995,0.248644315479648,0.131069192616233,0.193214312515283,0.0877269455108215,0.0956424941989811,2837.646,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,WFuVW,2019-01-03T13:04:54.360443Z
empirical_independence,43.3466078488628,5.80273181853924,0.761174804690069,16.636838157364,0.585257350859445,0.924957394020955,0.390348729979603,0.633521158286668,0.217633073263429,0.390000030557339,0.240916143597533,0.366364688225185,Inf,Inf,Inf,Inf,Inf,Inf,23.4240000000009,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,WFuVW,2019-01-03T13:04:54.360443Z
Gaussian,32.7934311150622,2.9544421648235,0.57847852190085,12.1087839339289,0.36987985447909,0.587278523921328,0.304229242884019,0.420462540428145,0.242121764013669,0.382373603872933,0.239480023728793,0.318576333084393,,,,,,,22.8029999999999,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,WFuVW,2019-01-03T13:04:54.360443Z
copula,31.0774016518426,4.24310670278177,0.726172396869709,12.015560250498,0.4039185548786,0.734098749895652,0.371370748446058,0.503129351073437,0.229380243352917,0.416974143861596,0.23955211896174,0.347749210715946,,,,,,,31.5409999999993,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,WFuVW,2019-01-03T13:04:54.360443Z
treeSHAP,26.7465406259827,3.68238432763448,0.560932618582234,10.3299525240665,0.342922075480352,0.592892133561126,0.292780189481149,0.409531466174209,0.121064793322831,0.254777155557318,0.189607308583738,0.235660766320695,,,,,,,0.0949999999993452,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1239,WFuVW,2019-01-03T13:04:54.360443Z
empirical_sigma.01,1.12985614851911,0.326561893622468,0.0872698040321726,0.514562615391251,0.0399855801778783,0.0578466905719508,0.0564636380989387,0.0514319696162559,0.0409336161150473,0.0579179475357984,0.0486405178886785,0.0501485293027417,0.1,0.1,0.1,0.1,0.1,0.1,23.7360000000008,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1236,sL656,2019-01-03T12:57:05.574994Z
empirical_AIC_each_k,1.11686878218406,0.333506919563974,0.0879684015693971,0.512781367772476,0.0387960923380873,0.0571216103456059,0.0584277747170846,0.0514484924669259,0.0431351542632422,0.0584384330516052,0.0483892208805087,0.0510164721172373,0.132570720138953,0.132570720138953,0.132570720138953,0.0863915983410287,0.0863915983410287,0.0863915983410287,2921.921,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1236,sL656,2019-01-03T12:57:05.574994Z
empirical_AIC_full,0.98989565420956,0.413145721891088,0.0795540543686391,0.494198476823096,0.0343129217910188,0.0561852862624543,0.0515238491772387,0.0473406857435706,0.0384031306364893,0.0521822044658472,0.053856612084631,0.0493868181517132,0.138169769824467,0.21066582929969,0.0820119845877136,0.146268047599258,0.0933952258319307,0.0539458709130711,3191.962,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1236,sL656,2019-01-03T12:57:05.574994Z
