rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
treeSHAP,0.0775098022385674,0.085522438141383,0.575242374903733,0.246091538427894,0.0872264829280808,0.0962151854247833,0.108419176592985,0.0972869483152829,0.0762536532954753,0.0853101547802808,0.0943325247992004,0.0857729850755344,,,,,,,0.0259999999998399,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.16,1,0.1,2000,100,1,1000,1244,wvb7P,2019-01-03T13:36:55.004123Z
empirical_sigma.01,0.0995433876430626,0.0802580695214348,0.112530597331564,0.0974440181653539,0.102524272463034,0.0869319595523912,0.0893568900625475,0.0929377073593241,0.0770344462568906,0.100568999545721,0.115658183294148,0.0989438981320664,0.1,0.1,0.1,0.1,0.1,0.1,5.80299999999988,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1244,OdT9w,2019-01-03T13:46:51.581758Z
empirical_AIC_each_k,0.0438942043831205,0.0298315056070273,0.0242289959437786,0.0326515686446421,0.0440740496040451,0.0333624420444798,0.021200941747467,0.0328791444653306,0.0260888778032882,0.0313646106816803,0.0154332196601209,0.0267870768740043,0.699390020454142,0.699390020454142,0.699390020454142,0.500210735139978,0.500210735139978,0.500210735139978,1988.78,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1244,OdT9w,2019-01-03T13:46:51.581758Z
empirical_AIC_full,0.0473541601625087,0.0317013724103238,0.0276686317454723,0.0355747214394349,0.047644514023738,0.0357446267813157,0.0247842666041227,0.0360578024697255,0.0307619192969685,0.0315247046228253,0.0214706929599834,0.0297060570480157,0.402125566237629,23.7375678791352,0.81075471122599,0.413267770326286,2.75079077154879,0.524752626223207,2164.08,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1244,OdT9w,2019-01-03T13:46:51.581758Z
empirical_independence,0.043850974629333,0.0368047811216472,0.0423859596896579,0.0410139051468794,0.0446150053776252,0.0414421944442039,0.0377964319582015,0.0412845439266769,0.0370190536718792,0.036708638668696,0.0289256995739019,0.0344200300922634,Inf,Inf,Inf,Inf,Inf,Inf,5.63000000000102,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1244,OdT9w,2019-01-03T13:46:51.581758Z
Gaussian,0.0323591162876081,0.0271298749994325,0.0264045079131515,0.028631166400064,0.0331755074568417,0.028563115345952,0.0250255506235235,0.0289213911421057,0.0235783137445569,0.0188445045981844,0.0207939152727668,0.0213539074304626,,,,,,,5.18199999999888,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1244,OdT9w,2019-01-03T13:46:51.581758Z
copula,0.0396579348095297,0.0341957546240532,0.0280330415374111,0.033962243656998,0.040848098331744,0.0360063965364483,0.0259041482954529,0.0342528810545484,0.024983265330662,0.0205742278570583,0.0193903381224974,0.0225875197216251,,,,,,,10.7430000000004,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1244,OdT9w,2019-01-03T13:46:51.581758Z
treeSHAP,0.0427941756989268,0.0291571141229497,0.0402668051728852,0.0374060316649206,0.0432799475495587,0.0340006635705438,0.0341002558832935,0.0371269556677987,0.0347869758429983,0.0334698665397474,0.0295050834750105,0.032845540883672,,,,,,,0.0169999999998254,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.04,1,0.1,2000,100,1,1000,1244,OdT9w,2019-01-03T13:46:51.581758Z
empirical_sigma.01,0.0645165579373076,0.070474891897791,0.0889330246307727,0.0746414914886238,0.0681349721392019,0.0830859539139689,0.0719160306817704,0.0743789855783137,0.0565657000823497,0.0732959034409902,0.0802690489326278,0.0707952967156456,0.1,0.1,0.1,0.1,0.1,0.1,5.82599999999911,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1242,PtfWj,2019-01-03T14:50:21.745371Z
empirical_AIC_each_k,0.0319445026021402,0.0378077003682845,0.0581484401493964,0.042633547706607,0.0352763252143517,0.0437424200191198,0.0503378003518559,0.0431188485284425,0.0322674194508046,0.0377742520902696,0.0492579129252796,0.0407270279910651,0.309547368935637,0.309547368935637,0.309547368935637,0.255485363521833,0.255485363521833,0.255485363521833,1556.383,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1242,PtfWj,2019-01-03T14:50:21.745371Z
empirical_AIC_full,0.0353742089957297,0.0411021523743236,0.0585449418534444,0.0450071010744992,0.0386562031642931,0.0470898819910826,0.0512428561359642,0.0456629804304467,0.0333750077690162,0.0387831845539088,0.0503502818874148,0.041638320272273,0.2519397039197,0.402048195705468,0.239452090449483,0.255985258097478,0.229836677970079,0.287970907598555,1729.339,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1242,PtfWj,2019-01-03T14:50:21.745371Z
empirical_independence,0.151921171936159,0.155992845113306,0.247888490183963,0.185267502411142,0.174319252353391,0.183500403430105,0.196793636334268,0.184871097372588,0.138028590885232,0.160982300639907,0.148510088874717,0.149254089980492,Inf,Inf,Inf,Inf,Inf,Inf,5.51400000000285,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1242,PtfWj,2019-01-03T14:50:21.745371Z
Gaussian,0.0224020852817528,0.019983089563451,0.0267426294084833,0.0230426014178957,0.0235883746021949,0.022218500919808,0.0225546718949625,0.0227871824723218,0.017282908294122,0.016887267715339,0.018001731746546,0.0173483012557312,,,,,,,5.28600000000006,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1242,PtfWj,2019-01-03T14:50:21.745371Z
copula,0.0243784650028338,0.0275930448866549,0.0359506732982672,0.0293073943959186,0.0259963996466495,0.0314343403092584,0.0342275450763867,0.0305527616774315,0.0202271177256074,0.0217079504654545,0.02241101549418,0.0216682220275071,,,,,,,10.5039999999972,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1242,PtfWj,2019-01-03T14:50:21.745371Z
treeSHAP,0.1287802730443,0.173034649732346,0.232008397571018,0.177941106782555,0.143095616956982,0.177106719031298,0.179369538736772,0.166523958241684,0.101623300629213,0.123829992034462,0.142629754858421,0.1245329145854,,,,,,,0.0100000000020373,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1242,PtfWj,2019-01-03T14:50:21.745371Z
empirical_sigma.01,0.0721141981772857,0.0733516296955391,0.0931650670932176,0.0795436316553475,0.0786335004732344,0.0852818549567167,0.0808575984872585,0.0815909846390699,0.0713008308577164,0.0756446512547806,0.101292899762363,0.0835628428838795,0.1,0.1,0.1,0.1,0.1,0.1,5.47999999999956,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1242,pJG95,2019-01-03T14:36:05.478925Z
empirical_AIC_each_k,0.0378882150324842,0.045956186380172,0.056449170906805,0.046764524106487,0.0421837619991424,0.0529159261966796,0.0560949008717003,0.0503981963558407,0.0911543720978547,0.132129735158354,0.0736171760016193,0.101792093599701,0.380017967290772,0.380017967290772,0.380017967290772,0.292968378077813,0.292968378077813,0.292968378077813,2381.076,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1242,pJG95,2019-01-03T14:36:05.478925Z
empirical_AIC_full,0.029436965734015,0.0343738763477942,0.0502240624081379,0.0380116348299824,0.0328139715695612,0.0392736856161643,0.0489638901019577,0.0403505157625611,0.0252406131003108,0.0354470709502948,0.040220397287335,0.0347388748735603,0.280830378052724,0.45969287586264,0.351209020487505,0.308174217835023,0.271353100149161,0.328450560958734,2146.856,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1242,pJG95,2019-01-03T14:36:05.478925Z
empirical_independence,0.113772517213749,0.118569211049563,0.157476689533126,0.129939472598813,0.132934755116263,0.141061414258092,0.152019860015494,0.14200534312995,0.108480856256587,0.120191578741609,0.116032540531588,0.114885929657527,Inf,Inf,Inf,Inf,Inf,Inf,5.6260000000002,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1242,pJG95,2019-01-03T14:36:05.478925Z
Gaussian,0.0211271912136355,0.0205764323923294,0.0212617182737554,0.0209884472932401,0.023056687613892,0.0231813099342826,0.0206648056806997,0.0223009344096248,0.0170136729327668,0.0163730138173687,0.0177164923797663,0.0170256912309234,,,,,,,5.34500000000116,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1242,pJG95,2019-01-03T14:36:05.478925Z
copula,0.021903637804157,0.0278334427095947,0.0307440886723358,0.0268270563953625,0.0241645753885775,0.0312050031005087,0.0315796821698456,0.0289830868863106,0.0194434583312456,0.0216924459073106,0.0229408066532617,0.0216079328156693,,,,,,,10.4180000000015,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1242,pJG95,2019-01-03T14:36:05.478925Z
treeSHAP,0.0980657819436261,0.124993705372595,0.13715408171626,0.120071189677494,0.111906242875483,0.131842035986534,0.132353991260115,0.125367423374044,0.0829919488551643,0.090322947860293,0.10563979103547,0.0936362124003846,,,,,,,0.00899999999819556,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1242,pJG95,2019-01-03T14:36:05.478925Z
empirical_sigma.01,0.0664182188831706,0.0718473693404018,0.103522272009249,0.0805959534109404,0.0722630509674152,0.0818268195953661,0.0710046397899847,0.075031503450922,0.0535215527640056,0.0697401397266444,0.0675974920355,0.063994001245213,0.1,0.1,0.1,0.1,0.1,0.1,5.5729999999985,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1242,dOOGz,2019-01-03T15:00:15.425982Z
empirical_AIC_each_k,0.035574792127008,0.0400850946078595,0.064336417038391,0.0466654345910862,0.0409605217685,0.0458076188441232,0.0467503007353425,0.0445061471159886,0.0389074886200364,0.0358490739318063,0.0434099990786228,0.0394605960599206,0.290402113898958,0.290402113898958,0.290402113898958,0.243472562150482,0.243472562150482,0.243472562150482,1571.24,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1242,dOOGz,2019-01-03T15:00:15.425982Z
empirical_AIC_full,0.0385892366997735,0.044486884637345,0.0608882037778153,0.0479881083716446,0.0443063559106409,0.0503813632160556,0.0481777717089384,0.047621830278545,0.0386511340869984,0.0387809828577827,0.0411522854412161,0.0394925504338249,0.247673000533602,0.3816285891844,0.204612722645182,0.257393790451216,0.210368297399602,0.269899286412204,1656.638,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1242,dOOGz,2019-01-03T15:00:15.425982Z
empirical_independence,0.160387871729857,0.170916999299414,0.301257591201102,0.210854154076791,0.193725624903226,0.200285793527563,0.212793084638232,0.202268167689674,0.159956106114556,0.17604715620659,0.161237427535749,0.165541559009359,Inf,Inf,Inf,Inf,Inf,Inf,6.51499999999942,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1242,dOOGz,2019-01-03T15:00:15.425982Z
Gaussian,0.0207891223809862,0.0204370852088789,0.0276915186175804,0.0229725754024819,0.02323132362879,0.0220909765141545,0.0202997442765114,0.0218740148064853,0.0167980171279983,0.0169218530419579,0.0179334955841646,0.0172100840924208,,,,,,,5.99599999999919,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1242,dOOGz,2019-01-03T15:00:15.425982Z
copula,0.0218481752803234,0.0255648027566369,0.0282889270073738,0.0252339683481114,0.0244685900794269,0.0285919476396206,0.0280702843347206,0.027043607351256,0.0190691577107832,0.0211037886208178,0.0180572042044686,0.019472961942067,,,,,,,11.1260000000002,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1242,dOOGz,2019-01-03T15:00:15.425982Z
treeSHAP,0.143261658461612,0.202322254166242,0.263411548585283,0.202998487071046,0.169092803467761,0.201468411770575,0.184144783005581,0.184901999414639,0.118884896538321,0.134651201071118,0.146553003990776,0.134051697397287,,,,,,,0.0230000000010477,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1242,dOOGz,2019-01-03T15:00:15.425982Z
empirical_sigma.01,0.0673154522825785,0.0727738067353918,0.0902088747800517,0.0767660445993407,0.0736653222129453,0.0820555482761111,0.0758327093578868,0.0771845266156478,0.0630782434954431,0.0672465989704198,0.0824363480687412,0.0712565040308483,0.1,0.1,0.1,0.1,0.1,0.1,6.29899999999907,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.24,1,0.1,2000,100,1,1000,1242,lWj41,2019-01-03T14:48:46.147563Z
empirical_AIC_each_k,0.0302529547954893,0.0334212130858586,0.0499958572846718,0.0378900083886733,0.034520188491744,0.0373755719920203,0.0484205794778318,0.0401054466538654,0.0287198774153305,0.0324782331804433,0.0386201505539974,0.0339449679859928,0.32380238891549,0.32380238891549,0.32380238891549,0.268954903988479,0.268954903988479,0.268954903988479,1899.691,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.24,1,0.1,2000,100,1,1000,1242,lWj41,2019-01-03T14:48:46.147563Z
empirical_AIC_full,0.03559471382205,0.0367430648440498,0.049381181471006,0.0405729867123686,0.0403282728310591,0.0404185841409966,0.0483476572555277,0.0430315047425278,0.0309572444629072,0.0332000708623996,0.0405330797149447,0.035219746253159,0.212944206401976,0.413494540760118,0.300803379257081,0.263236242282306,0.245103069178126,0.303923083437822,2143.925,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.24,1,0.1,2000,100,1,1000,1242,lWj41,2019-01-03T14:48:46.147563Z
empirical_independence,0.128284026765866,0.133926882901689,0.183968744650055,0.148726551439203,0.153332054768389,0.158395164398599,0.173365350260359,0.161697523142449,0.122932453670222,0.134861097384207,0.131436580498617,0.129685429136698,Inf,Inf,Inf,Inf,Inf,Inf,6.8080000000009,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.24,1,0.1,2000,100,1,1000,1242,lWj41,2019-01-03T14:48:46.147563Z
Gaussian,0.0210899182466994,0.0199644110751159,0.0227648537811934,0.0212730610343362,0.0233254886034956,0.022041830096449,0.0213984028189923,0.0222552405063123,0.0171848951760922,0.0161342315110763,0.0174841271621137,0.0169065957482803,,,,,,,5.93799999999828,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.24,1,0.1,2000,100,1,1000,1242,lWj41,2019-01-03T14:48:46.147563Z
copula,0.0215424443272596,0.0244488877623274,0.0308057253285981,0.025599019139395,0.0239990071628484,0.0269531114607218,0.0314401167425719,0.0274640784553807,0.0191338005418252,0.0210213191384705,0.0216696045277458,0.0207941891907331,,,,,,,11.6730000000025,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.24,1,0.1,2000,100,1,1000,1242,lWj41,2019-01-03T14:48:46.147563Z
treeSHAP,0.109461005998555,0.146954625073592,0.166451045976238,0.140955559016128,0.127757716813893,0.153240551301309,0.156676661870127,0.145891643328443,0.0960221112225919,0.100871650996938,0.124267435946135,0.108175066373278,,,,,,,0.0129999999990105,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.24,1,0.1,2000,100,1,1000,1242,lWj41,2019-01-03T14:48:46.147563Z
empirical_sigma.01,0.102255375171353,0.0794333147783918,0.0808007256093668,0.0874964718530372,0.101115235175097,0.0868663873828207,0.0797996078291593,0.0892604101290256,0.0799757343418499,0.101533092233419,0.0779121649865065,0.0872918708326803,0.1,0.1,0.1,0.1,0.1,0.1,6.53899999999885,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1244,Yhgzb,2019-01-03T14:29:05.462001Z
empirical_AIC_each_k,0.0488335150038893,0.0298230154707238,0.0196868549496166,0.0327811284747432,0.048303192700453,0.0306435938913977,0.0192234574435587,0.0327234146784698,0.0239022810005198,0.0199565052105818,0.011553862006308,0.0225568484282023,10.1070074207539,10.1070074207539,10.1070074207539,0.564366156456579,0.564366156456579,0.564366156456579,2805.324,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1244,Yhgzb,2019-01-03T14:29:05.462001Z
empirical_AIC_full,0.0478444962508844,0.0276701225751026,0.0209986349810309,0.0321710846023393,0.0473627937973341,0.0289421538286788,0.0205342794920313,0.0322797423726814,0.0292417244643375,0.0178159546881888,0.015442320243844,0.0243541063406987,0.415873156649582,1.5893680485336,11.5634437534009,9.07332516495152,25.7988568420834,0.594214597649994,2603.245,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1244,Yhgzb,2019-01-03T14:29:05.462001Z
empirical_independence,0.0408858971988851,0.0289566684500411,0.0173588497707346,0.0290671384732203,0.0408305407091569,0.0292104471645884,0.0171346182777899,0.0290585353838451,0.0174473983825782,0.0173186620285844,0.0120387596855099,0.0184931487835396,Inf,Inf,Inf,Inf,Inf,Inf,6.31599999999889,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1244,Yhgzb,2019-01-03T14:29:05.462001Z
Gaussian,0.0308509243676869,0.0256080745260985,0.0239352012194842,0.0267980667044232,0.0307547353450815,0.0264068740400536,0.0233838587460247,0.0268484893770533,0.0229574026869294,0.0180365215978402,0.0195051080331241,0.0204296415500543,,,,,,,6.07900000000154,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1244,Yhgzb,2019-01-03T14:29:05.462001Z
copula,0.0384387573478135,0.0313752009781686,0.025907217811191,0.031907058712391,0.0383117534899334,0.0320127992912061,0.0254585838330621,0.0319277122047339,0.0237640201075324,0.0196076898136908,0.0189044035878827,0.0214531753080212,,,,,,,11.982,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1244,Yhgzb,2019-01-03T14:29:05.462001Z
treeSHAP,0.0411585850123794,0.0245668848147585,0.0176196473177888,0.0277817057149756,0.0407066856804793,0.0269188281278601,0.017337998764955,0.0283211708577648,0.0223884671425386,0.0210416249829919,0.0118554937552481,0.0212462731347121,,,,,,,0.0489999999990687,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0,1,0.1,2000,100,1,1000,1244,Yhgzb,2019-01-03T14:29:05.462001Z
empirical_sigma.01,0.0635457400249224,0.0716201973164803,0.187828132569692,0.107664689970365,0.0709251468460246,0.0810245395537598,0.0870981779981647,0.0796826214659831,0.0753525010231455,0.0971547477595514,0.117262633300423,0.0979938884174753,0.1,0.1,0.1,0.1,0.1,0.1,5.56300000000192,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1243,Q3XMJ,2019-01-03T15:49:23.686059Z
empirical_AIC_each_k,0.0238268441742655,0.0320605074248745,0.0736510571274222,0.0431794695755207,0.0256634029542269,0.0347877969538371,0.0315182735553465,0.0306564911544702,0.0294143012973261,0.0300514715515199,0.043895549405451,0.0351818091768987,0.314345179670057,0.314345179670057,0.314345179670057,0.249224904851207,0.249224904851207,0.249224904851207,1908.521,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1243,Q3XMJ,2019-01-03T15:49:23.686059Z
empirical_AIC_full,0.0263852400021683,0.0375151709014607,0.0976798066493907,0.0538600725176732,0.0287415370100776,0.0395355810105244,0.0375028401790921,0.0352599860665647,0.034618673446982,0.0518074330538826,0.0667036135325882,0.0527324212389578,0.305010198256205,0.360958187043457,0.246165608580303,0.272544163266393,0.22671016791733,0.260464549671459,1926.823,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1243,Q3XMJ,2019-01-03T15:49:23.686059Z
empirical_independence,0.134335358910209,0.15134683919661,0.297475324656428,0.194385840921082,0.156545228743848,0.178247677094642,0.176251180707373,0.170348028848621,0.116117025309492,0.14010457091532,0.147835652954262,0.135263801750171,Inf,Inf,Inf,Inf,Inf,Inf,5.69099999999889,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1243,Q3XMJ,2019-01-03T15:49:23.686059Z
Gaussian,0.0247920239070721,0.0278236260420432,0.0223674094509029,0.0249943531333394,0.0275919332632,0.0309585724446874,0.0185195685074619,0.0256900247384497,0.0198795879829629,0.021250378552199,0.0152406570460502,0.0196205985658644,,,,,,,5.19099999999889,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1243,Q3XMJ,2019-01-03T15:49:23.686059Z
copula,0.0273203216320292,0.0239711126261882,0.0275992871080803,0.0262969071220993,0.0294029178207556,0.0259057761711539,0.0217360689754911,0.0256815876558002,0.0213278115464894,0.0189536435787591,0.0191047395008986,0.020006535937033,,,,,,,9.73800000000119,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1243,Q3XMJ,2019-01-03T15:49:23.686059Z
treeSHAP,0.102980133209277,0.149625439187059,0.294611417500828,0.182405663299055,0.11641341569822,0.150409327432664,0.175561740382189,0.147461494504358,0.10147957770936,0.123510165114586,0.140617603466515,0.124888192080846,,,,,,,0.00899999999819556,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1243,Q3XMJ,2019-01-03T15:49:23.686059Z
empirical_sigma.01,0.0632444636586402,0.0701886991988693,0.116950012862122,0.0834610585732104,0.065828670497671,0.0795112562145095,0.0804021640852653,0.0752473635991486,0.0767052199070497,0.107491193671103,0.119272612281514,0.102609478219334,0.1,0.1,0.1,0.1,0.1,0.1,6.30500000000029,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1243,2vDKC,2019-01-03T15:57:48.905942Z
empirical_AIC_each_k,0.0376128001735864,0.0356463707866867,0.0601895270410233,0.0444828993337655,0.0383631707158378,0.0388287877571892,0.0390017575190288,0.0387312386640186,0.0959020660553439,0.0428143331667719,0.0804820615691558,0.0761374778540433,0.302127256301275,0.302127256301275,0.302127256301275,0.240583202967064,0.240583202967064,0.240583202967064,1888.888,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1243,2vDKC,2019-01-03T15:57:48.905942Z
empirical_AIC_full,0.0260628408564634,0.0359357297535983,0.0562878721071272,0.039428814239063,0.0271664917289827,0.0381362117256179,0.0346013441864788,0.0333013492136931,0.0350755001661547,0.0506975217496998,0.0657068225237646,0.0520465419094096,0.30283111055657,0.342250670847867,0.238308319043701,0.255850183430972,0.228933729990132,0.258455293578452,1699.249,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1243,2vDKC,2019-01-03T15:57:48.905942Z
empirical_independence,0.166170139541861,0.165524236259059,0.221308252237812,0.184334209346244,0.173563776067553,0.196942417725641,0.198130122297148,0.189545438696781,0.122094349758264,0.154887483185305,0.159338005521492,0.146333941063739,Inf,Inf,Inf,Inf,Inf,Inf,5.81599999999889,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1243,2vDKC,2019-01-03T15:57:48.905942Z
Gaussian,0.0278324972707887,0.0296457161642354,0.0210093778633866,0.0261625304328036,0.0289795038274537,0.0329401263871142,0.0198655310445444,0.0272617204197041,0.0193267177602305,0.0189427418905106,0.0154979006838574,0.0187636929943206,,,,,,,5.38799999999901,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1243,2vDKC,2019-01-03T15:57:48.905942Z
copula,0.0255113118979307,0.023049662094505,0.019566891895901,0.0227092886294456,0.0264058357474978,0.0248884077226216,0.0192991830613146,0.0235311421771446,0.0215490879789993,0.0181329851266971,0.0152306924771396,0.0186761381134589,,,,,,,10.4680000000008,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1243,2vDKC,2019-01-03T15:57:48.905942Z
treeSHAP,0.124425339447446,0.168548432977812,0.229790717906873,0.17425483011071,0.128382913817616,0.169707786133581,0.199499606753511,0.165863435568236,0.100208076718555,0.137038680291914,0.152728247856729,0.134607897094302,,,,,,,0.0309999999990396,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1243,2vDKC,2019-01-03T15:57:48.905942Z
empirical_sigma.01,0.062884669698072,0.0578286951998385,0.0840945939670518,0.0682693196216541,0.0671932082236107,0.0663612572058696,0.0799682587159516,0.0711742413818106,0.06900593180914,0.0510573309021461,0.0832025110120221,0.0690711484519718,0.1,0.1,0.1,0.1,0.1,0.1,6.52300000000105,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1243,Aazuy,2019-01-03T15:55:47.655570Z
empirical_AIC_each_k,0.0226274643043143,0.0265090507944261,0.0286790774641482,0.0259385308542962,0.0235747551555057,0.0293974051253683,0.0270654485493988,0.0266792029434243,0.0204142620591771,0.018855789162644,0.02835354680282,0.0229702427578334,0.376491547086892,0.376491547086892,0.376491547086892,0.270420104284828,0.270420104284828,0.270420104284828,1953.825,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1243,Aazuy,2019-01-03T15:55:47.655570Z
empirical_AIC_full,0.024897325574695,0.0270292669531305,0.028450288280788,0.0267922936028712,0.026058095766953,0.0297321183000572,0.0269515178864771,0.0275805773178291,0.0214977910466723,0.0196211448722134,0.0281657300563083,0.0233584183264335,0.320083447586821,0.423732910514875,0.398838351404829,0.291456193906158,0.253523118152859,0.272437380845712,1867.154,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.2,1,0.1,2000,100,1,1000,1243,Aazuy,2019-01-03T15:55:47.655570Z
