n_vars,n_test,n_train,correlation,model,n_batches,n_samples,n_cores,computer_name,approach,time
7,20,10000,0.5,xgboost,1,1000,1,Linuxjullum,gaussian,5.03499999999985
10,20,10000,0.5,xgboost,1,1000,1,Linuxjullum,gaussian,40.9189999999999
5,5,1000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,0.541999999999462
7,5,1000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,1.27700000000004
10,5,1000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,9.64899999999943
5,20,1000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,1.12299999999959
7,20,1000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,4.33299999999872
10,20,1000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,37.1459999999988
5,5,10000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,0.667999999999665
7,5,10000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,1.46099999999933
10,5,10000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,10.232
5,20,10000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,1.30900000000111
7,20,10000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,4.73300000000018
10,20,10000,0.5,xgboost,2,1000,1,Linuxjullum,gaussian,37.9040000000005
5,5,1000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,0.545000000000073
7,5,1000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,1.28499999999985
10,5,1000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,9.38199999999961
5,20,1000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,1.22900000000118
7,20,1000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,4.33799999999974
10,20,1000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,36.6149999999998
5,5,10000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,0.641999999999825
7,5,10000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,1.5580000000009
10,5,10000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,10.0590000000011
5,20,10000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,1.39100000000144
7,20,10000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,4.79100000000108
10,20,10000,0.5,xgboost,4,1000,1,Linuxjullum,gaussian,38.1260000000002
5,5,1000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,0.520000000000437
7,5,1000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,1.371000000001
10,5,1000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,9.61399999999958
5,20,1000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,1.35899999999856
7,20,1000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,4.73700000000099
10,20,1000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,37.103000000001
5,5,10000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,0.659999999999855
7,5,10000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,1.57900000000154
10,5,10000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,10.5850000000009
5,20,10000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,1.45099999999911
7,20,10000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,4.85699999999997
10,20,10000,0.5,xgboost,6,1000,1,Linuxjullum,gaussian,37.9940000000006
7,5,1000,0.5,xgboost,8,1000,1,Linuxjullum,gaussian,1.36800000000039
10,5,1000,0.5,xgboost,8,1000,1,Linuxjullum,gaussian,9.56900000000132
7,20,1000,0.5,xgboost,8,1000,1,Linuxjullum,gaussian,4.78399999999965
10,20,1000,0.5,xgboost,8,1000,1,Linuxjullum,gaussian,37.4800000000014
7,5,10000,0.5,xgboost,8,1000,1,Linuxjullum,gaussian,1.59599999999955
10,5,10000,0.5,xgboost,8,1000,1,Linuxjullum,gaussian,9.92900000000009
7,20,10000,0.5,xgboost,8,1000,1,Linuxjullum,gaussian,4.8739999999998
10,20,10000,0.5,xgboost,8,1000,1,Linuxjullum,gaussian,37.7879999999987
7,5,1000,0.5,xgboost,10,1000,1,Linuxjullum,gaussian,1.5619999999999
10,5,1000,0.5,xgboost,10,1000,1,Linuxjullum,gaussian,9.43299999999908
7,20,1000,0.5,xgboost,10,1000,1,Linuxjullum,gaussian,4.628999999999
10,20,1000,0.5,xgboost,10,1000,1,Linuxjullum,gaussian,37.3719999999994
7,5,10000,0.5,xgboost,10,1000,1,Linuxjullum,gaussian,1.59599999999955
10,5,10000,0.5,xgboost,10,1000,1,Linuxjullum,gaussian,10.2080000000005
7,20,10000,0.5,xgboost,10,1000,1,Linuxjullum,gaussian,4.92500000000109
10,20,10000,0.5,xgboost,10,1000,1,Linuxjullum,gaussian,38.2440000000006
7,5,1000,0.5,xgboost,15,1000,1,Linuxjullum,gaussian,1.48400000000038
10,5,1000,0.5,xgboost,15,1000,1,Linuxjullum,gaussian,9.5630000000001
7,20,1000,0.5,xgboost,15,1000,1,Linuxjullum,gaussian,4.83799999999974
10,20,1000,0.5,xgboost,15,1000,1,Linuxjullum,gaussian,38.3670000000002
7,5,10000,0.5,xgboost,15,1000,1,Linuxjullum,gaussian,1.73300000000017
10,5,10000,0.5,xgboost,15,1000,1,Linuxjullum,gaussian,10.1530000000002
7,20,10000,0.5,xgboost,15,1000,1,Linuxjullum,gaussian,5.09399999999914
10,20,10000,0.5,xgboost,15,1000,1,Linuxjullum,gaussian,38.7309999999998
7,5,1000,0.5,xgboost,20,1000,1,Linuxjullum,gaussian,1.59300000000076
10,5,1000,0.5,xgboost,20,1000,1,Linuxjullum,gaussian,9.80299999999988
7,20,1000,0.5,xgboost,20,1000,1,Linuxjullum,gaussian,4.9320000000007
10,20,1000,0.5,xgboost,20,1000,1,Linuxjullum,gaussian,38.0630000000001
7,5,10000,0.5,xgboost,20,1000,1,Linuxjullum,gaussian,1.8119999999999
10,5,10000,0.5,xgboost,20,1000,1,Linuxjullum,gaussian,10.5680000000011
7,20,10000,0.5,xgboost,20,1000,1,Linuxjullum,gaussian,5.30899999999929
10,20,10000,0.5,xgboost,20,1000,1,Linuxjullum,gaussian,38.3029999999999
7,5,1000,0.5,xgboost,25,1000,1,Linuxjullum,gaussian,1.71499999999833
10,5,1000,0.5,xgboost,25,1000,1,Linuxjullum,gaussian,9.8130000000001
7,20,1000,0.5,xgboost,25,1000,1,Linuxjullum,gaussian,5.13100000000122
10,20,1000,0.5,xgboost,25,1000,1,Linuxjullum,gaussian,37.8130000000001
7,5,10000,0.5,xgboost,25,1000,1,Linuxjullum,gaussian,1.89400000000023
10,5,10000,0.5,xgboost,25,1000,1,Linuxjullum,gaussian,10.8539999999994
7,20,10000,0.5,xgboost,25,1000,1,Linuxjullum,gaussian,5.33899999999994
10,20,10000,0.5,xgboost,25,1000,1,Linuxjullum,gaussian,38.1999999999989
7,5,1000,0.5,xgboost,30,1000,1,Linuxjullum,gaussian,1.9270000000015
10,5,1000,0.5,xgboost,30,1000,1,Linuxjullum,gaussian,9.93400000000111
7,20,1000,0.5,xgboost,30,1000,1,Linuxjullum,gaussian,5.35499999999956
10,20,1000,0.5,xgboost,30,1000,1,Linuxjullum,gaussian,37.7259999999988
7,5,10000,0.5,xgboost,30,1000,1,Linuxjullum,gaussian,2.00900000000001
10,5,10000,0.5,xgboost,30,1000,1,Linuxjullum,gaussian,10.6460000000006
7,20,10000,0.5,xgboost,30,1000,1,Linuxjullum,gaussian,5.67099999999846
10,20,10000,0.5,xgboost,30,1000,1,Linuxjullum,gaussian,38.0079999999998
10,5,1000,0.5,xgboost,35,1000,1,Linuxjullum,gaussian,10.1900000000005
10,20,1000,0.5,xgboost,35,1000,1,Linuxjullum,gaussian,37.2559999999994
10,5,10000,0.5,xgboost,35,1000,1,Linuxjullum,gaussian,10.7729999999992
10,20,10000,0.5,xgboost,35,1000,1,Linuxjullum,gaussian,38.0590000000011
10,5,1000,0.5,xgboost,40,1000,1,Linuxjullum,gaussian,10.1979999999985
10,20,1000,0.5,xgboost,40,1000,1,Linuxjullum,gaussian,37.4419999999991
10,5,10000,0.5,xgboost,40,1000,1,Linuxjullum,gaussian,10.6219999999994
10,20,10000,0.5,xgboost,40,1000,1,Linuxjullum,gaussian,38.2299999999996
10,5,1000,0.5,xgboost,45,1000,1,Linuxjullum,gaussian,10.4459999999999
10,20,1000,0.5,xgboost,45,1000,1,Linuxjullum,gaussian,38.0210000000006
10,5,10000,0.5,xgboost,45,1000,1,Linuxjullum,gaussian,10.7369999999992
10,20,10000,0.5,xgboost,45,1000,1,Linuxjullum,gaussian,38.3940000000002
10,5,1000,0.5,xgboost,50,1000,1,Linuxjullum,gaussian,10.6769999999997
10,20,1000,0.5,xgboost,50,1000,1,Linuxjullum,gaussian,38.2300000000014
10,5,10000,0.5,xgboost,50,1000,1,Linuxjullum,gaussian,11.1309999999994
10,20,10000,0.5,xgboost,50,1000,1,Linuxjullum,gaussian,38.2860000000001
5,5,1000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,2.09399999999914
7,5,1000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,3.4330000000009
10,5,1000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,12.9959999999992
5,20,1000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,3.07699999999932
7,20,1000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,7.08799999999974
10,20,1000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,41.6560000000009
5,5,10000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,2.35899999999856
7,5,10000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,3.73499999999876
10,5,10000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,13.101999999999
5,20,10000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,3.29299999999967
7,20,10000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,7.33300000000054
10,20,10000,0.5,xgboost,1,1000,4,Linuxjullum,gaussian,42.3109999999997
5,5,1000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,3.22700000000077
7,5,1000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,3.76800000000003
10,5,1000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,9.09399999999914
5,20,1000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,3.62299999999959
7,20,1000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,6.00200000000041
10,20,1000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,23.6820000000007
5,5,10000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,3.33399999999892
7,5,10000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,4.06899999999951
10,5,10000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,9.20900000000074
5,20,10000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,3.73300000000017
7,20,10000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,6.48899999999958
10,20,10000,0.5,xgboost,2,1000,4,Linuxjullum,gaussian,24.4300000000003
5,5,1000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,5.20000000000073
7,5,1000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,5.41500000000087
10,5,1000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,8.85300000000098
5,20,1000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,5.42100000000028
7,20,1000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,6.95899999999892
10,20,1000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,17.469000000001
5,5,10000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,5.42699999999968
7,5,10000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,5.83700000000135
10,5,10000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,9.36700000000019
5,20,10000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,5.61700000000019
7,20,10000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,7.26399999999921
10,20,10000,0.5,xgboost,4,1000,4,Linuxjullum,gaussian,17.8240000000005
5,5,1000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,5.22900000000118
7,5,1000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,5.63500000000022
10,5,1000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,9.90799999999945
5,20,1000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,5.52299999999923
7,20,1000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,7.39099999999962
10,20,1000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,20.2459999999992
5,5,10000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,5.33600000000115
7,5,10000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,5.96499999999833
10,5,10000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,10.2330000000002
5,20,10000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,5.70399999999972
7,20,10000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,7.78200000000106
10,20,10000,0.5,xgboost,6,1000,4,Linuxjullum,gaussian,20.509
7,5,1000,0.5,xgboost,8,1000,4,Linuxjullum,gaussian,5.62699999999859
10,5,1000,0.5,xgboost,8,1000,4,Linuxjullum,gaussian,8.74799999999959
7,20,1000,0.5,xgboost,8,1000,4,Linuxjullum,gaussian,7.00299999999879
10,20,1000,0.5,xgboost,8,1000,4,Linuxjullum,gaussian,17.6530000000002
7,5,10000,0.5,xgboost,8,1000,4,Linuxjullum,gaussian,5.72400000000016
10,5,10000,0.5,xgboost,8,1000,4,Linuxjullum,gaussian,9.02900000000045
7,20,10000,0.5,xgboost,8,1000,4,Linuxjullum,gaussian,7.05899999999929
10,20,10000,0.5,xgboost,8,1000,4,Linuxjullum,gaussian,18.2890000000007
7,5,1000,0.5,xgboost,10,1000,4,Linuxjullum,gaussian,5.78399999999965
10,5,1000,0.5,xgboost,10,1000,4,Linuxjullum,gaussian,9.25500000000102
7,20,1000,0.5,xgboost,10,1000,4,Linuxjullum,gaussian,7.44100000000071
10,20,1000,0.5,xgboost,10,1000,4,Linuxjullum,gaussian,19.7929999999997
7,5,10000,0.5,xgboost,10,1000,4,Linuxjullum,gaussian,5.89300000000003
10,5,10000,0.5,xgboost,10,1000,4,Linuxjullum,gaussian,9.67599999999948
7,20,10000,0.5,xgboost,10,1000,4,Linuxjullum,gaussian,7.53700000000026
10,20,10000,0.5,xgboost,10,1000,4,Linuxjullum,gaussian,20.1370000000006
7,5,1000,0.5,xgboost,15,1000,4,Linuxjullum,gaussian,5.73800000000119
10,5,1000,0.5,xgboost,15,1000,4,Linuxjullum,gaussian,8.88200000000143
7,20,1000,0.5,xgboost,15,1000,4,Linuxjullum,gaussian,7.08699999999953
10,20,1000,0.5,xgboost,15,1000,4,Linuxjullum,gaussian,18.6550000000007
7,5,10000,0.5,xgboost,15,1000,4,Linuxjullum,gaussian,5.8799999999992
10,5,10000,0.5,xgboost,15,1000,4,Linuxjullum,gaussian,9.15999999999985
7,20,10000,0.5,xgboost,15,1000,4,Linuxjullum,gaussian,7.36200000000099
10,20,10000,0.5,xgboost,15,1000,4,Linuxjullum,gaussian,18.8549999999996
7,5,1000,0.5,xgboost,20,1000,4,Linuxjullum,gaussian,5.47999999999956
10,5,1000,0.5,xgboost,20,1000,4,Linuxjullum,gaussian,8.72999999999956
7,20,1000,0.5,xgboost,20,1000,4,Linuxjullum,gaussian,6.75300000000061
10,20,1000,0.5,xgboost,20,1000,4,Linuxjullum,gaussian,18.7450000000008
7,5,10000,0.5,xgboost,20,1000,4,Linuxjullum,gaussian,5.77999999999884
10,5,10000,0.5,xgboost,20,1000,4,Linuxjullum,gaussian,8.94000000000051
7,20,10000,0.5,xgboost,20,1000,4,Linuxjullum,gaussian,6.95700000000034
10,20,10000,0.5,xgboost,20,1000,4,Linuxjullum,gaussian,18.3250000000007
7,5,1000,0.5,xgboost,25,1000,4,Linuxjullum,gaussian,5.74900000000162
10,5,1000,0.5,xgboost,25,1000,4,Linuxjullum,gaussian,8.45999999999913
7,20,1000,0.5,xgboost,25,1000,4,Linuxjullum,gaussian,6.82800000000134
10,20,1000,0.5,xgboost,25,1000,4,Linuxjullum,gaussian,17.9030000000002
7,5,10000,0.5,xgboost,25,1000,4,Linuxjullum,gaussian,6.02000000000044
10,5,10000,0.5,xgboost,25,1000,4,Linuxjullum,gaussian,8.83800000000156
7,20,10000,0.5,xgboost,25,1000,4,Linuxjullum,gaussian,7.03600000000006
10,20,10000,0.5,xgboost,25,1000,4,Linuxjullum,gaussian,18.378999999999
7,5,1000,0.5,xgboost,30,1000,4,Linuxjullum,gaussian,5.875
10,5,1000,0.5,xgboost,30,1000,4,Linuxjullum,gaussian,9.23500000000058
7,20,1000,0.5,xgboost,30,1000,4,Linuxjullum,gaussian,6.91599999999926
10,20,1000,0.5,xgboost,30,1000,4,Linuxjullum,gaussian,18.4979999999996
7,5,10000,0.5,xgboost,30,1000,4,Linuxjullum,gaussian,5.8020000000015
10,5,10000,0.5,xgboost,30,1000,4,Linuxjullum,gaussian,9.47699999999895
7,20,10000,0.5,xgboost,30,1000,4,Linuxjullum,gaussian,7.16499999999905
10,20,10000,0.5,xgboost,30,1000,4,Linuxjullum,gaussian,19.1810000000005
10,5,1000,0.5,xgboost,35,1000,4,Linuxjullum,gaussian,9.14900000000125
10,20,1000,0.5,xgboost,35,1000,4,Linuxjullum,gaussian,18.8029999999999
10,5,10000,0.5,xgboost,35,1000,4,Linuxjullum,gaussian,9.79600000000028
10,20,10000,0.5,xgboost,35,1000,4,Linuxjullum,gaussian,18.6790000000001
10,5,1000,0.5,xgboost,40,1000,4,Linuxjullum,gaussian,9.02200000000084
10,20,1000,0.5,xgboost,40,1000,4,Linuxjullum,gaussian,18.4929999999986
10,5,10000,0.5,xgboost,40,1000,4,Linuxjullum,gaussian,9.35100000000057
10,20,10000,0.5,xgboost,40,1000,4,Linuxjullum,gaussian,18.9919999999984
10,5,1000,0.5,xgboost,45,1000,4,Linuxjullum,gaussian,9.27600000000166
10,20,1000,0.5,xgboost,45,1000,4,Linuxjullum,gaussian,18.6059999999998
10,5,10000,0.5,xgboost,45,1000,4,Linuxjullum,gaussian,9.54399999999987
10,20,10000,0.5,xgboost,45,1000,4,Linuxjullum,gaussian,18.9879999999994
10,5,1000,0.5,xgboost,50,1000,4,Linuxjullum,gaussian,9.16400000000067
10,20,1000,0.5,xgboost,50,1000,4,Linuxjullum,gaussian,19.3010000000013
10,5,10000,0.5,xgboost,50,1000,4,Linuxjullum,gaussian,9.71899999999914
10,20,10000,0.5,xgboost,50,1000,4,Linuxjullum,gaussian,19.5199999999986
5,5,1000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,2.12300000000141
7,5,1000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,3.69000000000051
10,5,1000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,13.0159999999996
5,20,1000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,3.40400000000045
7,20,1000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,7.34699999999975
10,20,1000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,41.3269999999993
5,5,10000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,2.42299999999887
7,5,10000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,3.78299999999945
10,5,10000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,13.4629999999997
5,20,10000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,3.50699999999961
7,20,10000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,7.82799999999952
10,20,10000,0.5,xgboost,1,1000,12,Linuxjullum,gaussian,42.5469999999987
5,5,1000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,3.31500000000051
7,5,1000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,3.82200000000012
10,5,1000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,9.1190000000006
5,20,1000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,3.76600000000144
7,20,1000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,6.15400000000045
10,20,1000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,23.518
5,5,10000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,3.43299999999908
7,5,10000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,4.14900000000125
10,5,10000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,9.58999999999833
5,20,10000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,3.84799999999996
7,20,10000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,6.27100000000064
10,20,10000,0.5,xgboost,2,1000,12,Linuxjullum,gaussian,23.6470000000008
5,5,1000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,5.3799999999992
7,5,1000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,5.8030000000017
10,5,1000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,9.19600000000173
5,20,1000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,5.5630000000001
7,20,1000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,6.88500000000022
10,20,1000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,17.119999999999
5,5,10000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,5.6190000000006
7,5,10000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,5.81999999999971
10,5,10000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,9.58300000000054
5,20,10000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,5.88799999999901
7,20,10000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,7.63899999999921
10,20,10000,0.5,xgboost,4,1000,12,Linuxjullum,gaussian,17.8290000000015
5,5,1000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,7.5560000000005
7,5,1000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,7.8169999999991
10,5,1000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,10.4249999999993
5,20,1000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,7.40899999999965
7,20,1000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,8.74799999999959
10,20,1000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,18.1659999999993
5,5,10000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,7.64600000000064
7,5,10000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,8.28499999999985
10,5,10000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,10.7939999999999
5,20,10000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,7.8130000000001
7,20,10000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,8.92999999999847
10,20,10000,0.5,xgboost,6,1000,12,Linuxjullum,gaussian,17.905999999999
7,5,1000,0.5,xgboost,8,1000,12,Linuxjullum,gaussian,9.92900000000009
10,5,1000,0.5,xgboost,8,1000,12,Linuxjullum,gaussian,12.3999999999996
7,20,1000,0.5,xgboost,8,1000,12,Linuxjullum,gaussian,10.5789999999997
10,20,1000,0.5,xgboost,8,1000,12,Linuxjullum,gaussian,18.7649999999994
7,5,10000,0.5,xgboost,8,1000,12,Linuxjullum,gaussian,10.1029999999992
10,5,10000,0.5,xgboost,8,1000,12,Linuxjullum,gaussian,12.4500000000007
7,20,10000,0.5,xgboost,8,1000,12,Linuxjullum,gaussian,10.8019999999997
10,20,10000,0.5,xgboost,8,1000,12,Linuxjullum,gaussian,19.4390000000003
7,5,1000,0.5,xgboost,10,1000,12,Linuxjullum,gaussian,12.2010000000009
10,5,1000,0.5,xgboost,10,1000,12,Linuxjullum,gaussian,14.2799999999988
7,20,1000,0.5,xgboost,10,1000,12,Linuxjullum,gaussian,12.7560000000012
10,20,1000,0.5,xgboost,10,1000,12,Linuxjullum,gaussian,20.0289999999986
7,5,10000,0.5,xgboost,10,1000,12,Linuxjullum,gaussian,12.5299999999988
10,5,10000,0.5,xgboost,10,1000,12,Linuxjullum,gaussian,14.3319999999985
7,20,10000,0.5,xgboost,10,1000,12,Linuxjullum,gaussian,13.1510000000017
10,20,10000,0.5,xgboost,10,1000,12,Linuxjullum,gaussian,20.6800000000003
7,5,1000,0.5,xgboost,15,1000,12,Linuxjullum,gaussian,14.4470000000001
10,5,1000,0.5,xgboost,15,1000,12,Linuxjullum,gaussian,16.3859999999986
7,20,1000,0.5,xgboost,15,1000,12,Linuxjullum,gaussian,14.8889999999992
10,20,1000,0.5,xgboost,15,1000,12,Linuxjullum,gaussian,22.8159999999989
7,5,10000,0.5,xgboost,15,1000,12,Linuxjullum,gaussian,14.1980000000003
10,5,10000,0.5,xgboost,15,1000,12,Linuxjullum,gaussian,16.9369999999981
7,20,10000,0.5,xgboost,15,1000,12,Linuxjullum,gaussian,15.0819999999985
10,20,10000,0.5,xgboost,15,1000,12,Linuxjullum,gaussian,23.3499999999985
7,5,1000,0.5,xgboost,20,1000,12,Linuxjullum,gaussian,14.3780000000006
10,5,1000,0.5,xgboost,20,1000,12,Linuxjullum,gaussian,15.8240000000005
7,20,1000,0.5,xgboost,20,1000,12,Linuxjullum,gaussian,14.9310000000005
10,20,1000,0.5,xgboost,20,1000,12,Linuxjullum,gaussian,21.4050000000025
7,5,10000,0.5,xgboost,20,1000,12,Linuxjullum,gaussian,14.6290000000008
10,5,10000,0.5,xgboost,20,1000,12,Linuxjullum,gaussian,16.3369999999995
7,20,10000,0.5,xgboost,20,1000,12,Linuxjullum,gaussian,14.7259999999988
10,20,10000,0.5,xgboost,20,1000,12,Linuxjullum,gaussian,21.7450000000026
7,5,1000,0.5,xgboost,25,1000,12,Linuxjullum,gaussian,14.7520000000004
10,5,1000,0.5,xgboost,25,1000,12,Linuxjullum,gaussian,15.8500000000022
7,20,1000,0.5,xgboost,25,1000,12,Linuxjullum,gaussian,14.6810000000005
10,20,1000,0.5,xgboost,25,1000,12,Linuxjullum,gaussian,21.1160000000018
7,5,10000,0.5,xgboost,25,1000,12,Linuxjullum,gaussian,14.5699999999997
10,5,10000,0.5,xgboost,25,1000,12,Linuxjullum,gaussian,16.1640000000007
7,20,10000,0.5,xgboost,25,1000,12,Linuxjullum,gaussian,15.0030000000006
10,20,10000,0.5,xgboost,25,1000,12,Linuxjullum,gaussian,21.3220000000001
7,5,1000,0.5,xgboost,30,1000,12,Linuxjullum,gaussian,14.4110000000001
10,5,1000,0.5,xgboost,30,1000,12,Linuxjullum,gaussian,16.1729999999989
7,20,1000,0.5,xgboost,30,1000,12,Linuxjullum,gaussian,14.9350000000013
10,20,1000,0.5,xgboost,30,1000,12,Linuxjullum,gaussian,21.5330000000031
7,5,10000,0.5,xgboost,30,1000,12,Linuxjullum,gaussian,14.755000000001
10,5,10000,0.5,xgboost,30,1000,12,Linuxjullum,gaussian,16.3880000000027
7,20,10000,0.5,xgboost,30,1000,12,Linuxjullum,gaussian,15.2969999999987
10,20,10000,0.5,xgboost,30,1000,12,Linuxjullum,gaussian,21.9370000000017
10,5,1000,0.5,xgboost,35,1000,12,Linuxjullum,gaussian,16.2880000000005
10,20,1000,0.5,xgboost,35,1000,12,Linuxjullum,gaussian,21.2030000000013
10,5,10000,0.5,xgboost,35,1000,12,Linuxjullum,gaussian,16.3319999999985
10,20,10000,0.5,xgboost,35,1000,12,Linuxjullum,gaussian,21.3940000000002
10,5,1000,0.5,xgboost,40,1000,12,Linuxjullum,gaussian,16.1949999999997
10,20,1000,0.5,xgboost,40,1000,12,Linuxjullum,gaussian,21.3729999999996
10,5,10000,0.5,xgboost,40,1000,12,Linuxjullum,gaussian,16.2639999999992
